sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
21.0971,105.667,4.34757,13.4201,0,3.14,0,1000
21.1571,105.667,4.34757,13.4582,0,3.14,0,1000
21.2171,105.667,4.34757,13.4964,0,3.14,0,1000
21.2771,105.667,4.34757,13.5346,0,3.14,0,1000
21.3371,105.667,4.34757,13.5727,0,3.14,0,1000
21.3971,105.667,4.34757,13.6109,0,3.14,0,1000
21.4571,105.667,4.34757,13.6491,0,3.14,0,1000
21.5171,105.667,4.34757,13.6872,0,3.14,0,1000
21.5771,105.667,4.34757,13.7254,0,3.14,0,1000
21.6371,105.667,4.34757,13.7636,0,3.14,0,1000
21.6971,105.667,4.34757,13.8017,0,3.14,0,1000
21.7571,105.667,4.34757,13.8399,0,3.14,0,1000
21.8171,105.667,4.34757,13.8781,0,3.14,0,1000
21.8771,105.667,4.34757,13.9162,0,3.14,0,1000
21.9371,105.667,4.34757,13.9544,0,3.14,0,1000
21.9971,105.667,4.34757,13.9926,0,3.14,0,1000
22.0571,105.667,4.34757,14.0307,0,3.14,0,1000
22.1171,105.667,4.34757,14.0689,0,3.14,0,1000
22.1771,105.667,4.34757,14.1071,0,3.14,0,1000
22.2371,105.667,4.34757,14.1452,0,3.14,0,1000
22.2971,105.667,4.34757,14.1834,0,3.14,0,1000
22.3571,105.667,4.34757,14.2216,0,3.14,0,1000
22.4171,105.667,4.34757,14.2597,0,3.14,0,1000
22.4771,105.667,4.34757,14.2979,0,3.14,0,1000
22.5371,105.667,4.34757,14.3361,0,3.14,0,1000
22.5971,105.667,4.34757,14.3742,0,3.14,0,1000
22.6571,105.667,4.34757,14.4124,0,3.14,0,1000
22.7171,105.667,4.34757,14.4506,0,3.14,0,1000
22.7771,105.667,4.34757,14.4887,0,3.14,0,1000
22.8371,105.667,4.34757,14.5269,0,3.14,0,1000
22.8971,105.667,4.34757,14.5651,0,3.14,0,1000
22.9571,105.667,4.34757,14.6032,0,3.14,0,1000
23.0171,105.667,4.34757,14.6414,0,3.14,0,1000
23.0771,105.667,4.34757,14.6795,0,3.14,0,1000
23.1371,105.667,4.34757,14.7177,0,3.14,0,1000
23.1971,105.667,4.34757,14.7559,0,3.14,0,1000
23.2571,105.667,4.34757,14.794,0,3.14,0,1000
23.3171,105.667,4.34757,14.8322,0,3.14,0,1000
23.3771,105.667,4.34757,14.8704,0,3.14,0,1000
23.4371,105.667,4.34757,14.9085,0,3.14,0,1000
23.4971,105.667,4.34757,14.9467,0,3.14,0,1000
23.5571,105.667,4.34757,14.9849,0,3.14,0,1000
23.6171,105.667,4.34757,15.023,0,3.14,0,1000
23.6771,105.667,4.34757,15.0612,0,3.14,0,1000
23.7371,105.667,4.34757,15.0994,0,3.14,0,1000
23.7971,105.667,4.34757,15.1375,0,3.14,0,1000
23.8571,105.667,4.34757,15.1757,0,3.14,0,1000
23.9171,105.667,4.34757,15.2139,0,3.14,0,1000
23.9771,105.667,4.34757,15.252,0,3.14,0,1000
24.0371,105.667,4.34757,15.2902,0,3.14,0,1000
24.0971,105.667,4.34757,15.3284,0,3.14,0,1000
24.1571,105.667,4.34757,15.3665,0,3.14,0,1000
24.2171,105.667,4.34757,15.4047,0,3.14,0,1000
24.2771,105.667,4.34757,15.4429,0,3.14,0,1000
24.3371,105.667,4.34757,15.481,0,3.14,0,1000
24.3971,105.667,4.34757,15.5192,0,3.14,0,1000
24.4571,104.833,4.33039,15.5574,0,3.14,0,1000
24.5171,104.871,4.33117,15.5955,0,3.14,0,1000
24.5771,104.905,4.33186,15.6337,0,3.14,0,1000
24.6371,104.926,4.33229,15.6719,0,3.14,0,1000
24.6971,104.933,4.33243,15.71,0,3.14,0,1000
24.7571,104.936,4.3325,15.7482,0,3.14,0,1000
24.8171,104.94,4.33259,15.7864,0,3.14,0,1000
24.8771,104.935,4.33249,15.8245,0,3.14,0,1000
24.9371,104.921,4.3322,15.8627,0,3.14,0,1000
24.9971,104.918,4.33214,15.9009,0,3.14,0,1000
25.0571,104.933,4.33243,15.939,0,3.14,0,1000
25.1171,104.944,4.33267,15.9772,0,3.14,0,1000
25.1771,104.944,4.33267,16.0154,0,3.14,0,1000
25.2371,104.945,4.3327,16.0535,0,3.14,0,1000
25.2971,104.95,4.33279,16.0917,0,3.14,0,1000
25.3571,104.948,4.33276,16.1299,0,3.14,0,1000
25.4171,104.946,4.33271,16.168,0,3.14,0,1000
25.4771,104.948,4.33275,16.2062,0,3.14,0,1000
25.5371,104.952,4.33284,16.2444,0,3.14,0,1000
25.5971,104.96,4.33301,16.2825,0,3.14,0,1000
25.6571,104.975,4.3333,16.3207,0,3.14,0,1000
25.7171,104.988,4.33359,16.3589,0,3.14,0,1000
25.7771,104.998,4.33378,16.397,0,3.14,0,1000
25.8371,105.007,4.33397,16.4352,0,3.14,0,1000
25.8971,105.018,4.3342,16.4734,0,3.14,0,1000
25.9571,105.031,4.33446,16.5115,0,3.14,0,1000
26.0171,105.044,4.33473,16.5497,0,3.14,0,1000
26.0771,105.054,4.33494,16.5879,0,3.14,0,1000
26.1371,105.063,4.33512,16.626,0,3.14,0,1000
26.1971,105.077,4.33541,16.6642,0,3.14,0,1000
26.2571,105.09,4.33567,16.7024,0,3.14,0,1000
26.3171,105.095,4.33578,16.7405,0,3.14,0,1000
26.3771,105.1,4.33588,16.7787,0,3.14,0,1000
26.4371,105.109,4.33607,16.8169,0,3.14,0,1000
26.4971,105.121,4.33632,16.855,0,3.14,0,1000
26.5571,105.133,4.33657,16.8932,0,3.14,0,1000
26.6171,105.138,4.33668,16.9314,0,3.14,0,1000
26.6771,105.137,4.33665,16.9695,0,3.14,0,1000
26.7371,105.137,4.33665,17.0077,0,3.14,0,1000
26.7971,105.141,4.33673,17.0459,0,3.14,0,1000
26.8571,105.145,4.33681,17.084,0,3.14,0,1000
26.9171,105.148,4.33688,17.1222,0,3.14,0,1000
26.9771,105.15,4.33692,17.1604,0,3.14,0,1000
