sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
2.454,-2.89108,2.10873,1.56101,0,3.14,0,16000
2.478,-1.89353,2.1293,1.57628,0,3.14,0,16000
2.502,-0.889836,2.15,1.59154,0,3.14,0,16000
2.526,0.119939,2.17083,1.60681,0,3.14,0,16000
2.55,1.13567,2.19177,1.62208,0,3.14,0,16000
2.574,1.89757,2.20749,1.63734,0,3.14,0,16000
2.598,2.91863,2.22854,1.65261,0,3.14,0,16000
2.622,3.94406,2.24969,1.66788,0,3.14,0,16000
2.646,4.9738,2.27093,1.68314,0,3.14,0,16000
2.67,6.00775,2.29225,1.69841,0,3.14,0,16000
2.694,7.04582,2.31366,1.71368,0,3.14,0,16000
2.718,8.08793,2.33515,1.72894,0,3.14,0,16000
2.742,9.13398,2.35673,1.74421,0,3.14,0,16000
2.766,10.1839,2.37838,1.75948,0,3.14,0,16000
2.79,11.2375,2.40011,1.77474,0,3.14,0,16000
2.814,12.2948,2.42192,1.79001,0,3.14,0,16000
2.838,13.3557,2.44379,1.80528,0,3.14,0,16000
2.862,14.4201,2.46575,1.82054,0,3.14,0,16000
2.886,15.4879,2.48777,1.83581,0,3.14,0,16000
2.91,16.559,2.50986,1.85108,0,3.14,0,16000
2.934,17.6334,2.53202,1.86634,0,3.14,0,16000
2.958,18.711,2.55424,1.88161,0,3.14,0,16000
2.982,19.7917,2.57653,1.89688,0,3.14,0,16000
3.006,20.8755,2.59888,1.91214,0,3.14,0,16000
3.03,21.9623,2.62129,1.92741,0,3.14,0,16000
3.054,23.0521,2.64377,1.94268,0,3.14,0,16000
3.078,24.1448,2.6663,1.95794,0,3.14,0,16000
3.102,25.2403,2.6889,1.97321,0,3.14,0,16000
3.126,26.3387,2.71155,1.98848,0,3.14,0,16000
3.15,27.4399,2.73426,2.00374,0,3.14,0,16000
3.174,27.5419,2.73636,2.01901,0,3.14,0,16000
3.198,28.6497,2.75921,2.03428,0,3.14,0,16000
3.222,29.7605,2.78212,2.04954,0,3.14,0,16000
3.246,30.8743,2.80509,2.06481,0,3.14,0,16000
3.27,31.9909,2.82812,2.08008,0,3.14,0,16000
3.294,33.1105,2.85121,2.09534,0,3.14,0,16000
3.318,34.233,2.87436,2.11061,0,3.14,0,16000
3.342,35.3584,2.89757,2.12587,0,3.14,0,16000
3.366,36.4865,2.92083,2.14114,0,3.14,0,16000
3.39,37.6176,2.94416,2.15641,0,3.14,0,16000
3.414,38.7515,2.96755,2.17167,0,3.14,0,16000
3.438,39.8882,2.99099,2.18694,0,3.14,0,16000
3.462,41.0278,3.01449,2.20221,0,3.14,0,16000
3.486,42.1702,3.03805,2.21747,0,3.14,0,16000
3.51,43.3155,3.06167,2.23274,0,3.14,0,16000
3.534,44.4636,3.08535,2.24801,0,3.14,0,16000
3.558,45.6146,3.10909,2.26327,0,3.14,0,16000
3.582,46.7685,3.13288,2.27854,0,3.14,0,16000
3.606,47.9253,3.15674,2.29381,0,3.14,0,16000
3.63,49.085,3.18066,2.30907,0,3.14,0,16000
3.654,50.2476,3.20464,2.32434,0,3.14,0,16000
3.678,51.4132,3.22867,2.33961,0,3.14,0,16000
3.702,52.5817,3.25277,2.35487,0,3.14,0,16000
3.726,52.1772,3.24443,2.37014,0,3.14,0,16000
3.75,53.3479,3.26857,2.38541,0,3.14,0,16000
3.774,54.5216,3.29278,2.40067,0,3.14,0,16000
3.798,55.6985,3.31705,2.41594,0,3.14,0,16000
3.822,56.8784,3.34139,2.43121,0,3.14,0,16000
3.846,58.0613,3.36578,2.44647,0,3.14,0,16000
3.87,59.2472,3.39024,2.46174,0,3.14,0,16000
3.894,60.436,3.41476,2.47701,0,3.14,0,16000
3.918,61.6278,3.43934,2.49227,0,3.14,0,16000
3.942,62.8224,3.46397,2.50754,0,3.14,0,16000
3.966,64.0199,3.48867,2.52281,0,3.14,0,16000
3.99,65.2202,3.51342,2.53807,0,3.14,0,16000
4.014,66.4232,3.53823,2.55334,0,3.14,0,16000
4.038,67.629,3.5631,2.56861,0,3.14,0,16000
4.062,68.8375,3.58803,2.58387,0,3.14,0,16000
4.086,70.0487,3.61301,2.59914,0,3.14,0,16000
4.11,71.2626,3.63804,2.61441,0,3.14,0,16000
4.134,72.4791,3.66313,2.62967,0,3.14,0,16000
4.158,73.6982,3.68827,2.64494,0,3.14,0,16000
4.182,74.9198,3.71346,2.66021,0,3.14,0,16000
4.206,76.144,3.73871,2.67547,0,3.14,0,16000
4.23,77.1702,3.75988,2.69074,0,3.14,0,16000
4.254,78.3932,3.7851,2.70601,0,3.14,0,16000
4.278,79.6191,3.81038,2.72127,0,3.14,0,16000
4.302,80.8477,3.83572,2.73654,0,3.14,0,16000
4.326,82.079,3.86111,2.75181,0,3.14,0,16000
4.35,83.3131,3.88656,2.76707,0,3.14,0,16000
4.374,84.5499,3.91207,2.78234,0,3.14,0,16000
4.398,85.7893,3.93763,2.79761,0,3.14,0,16000
4.422,87.0315,3.96325,2.81287,0,3.14,0,16000
4.446,88.2763,3.98892,2.82814,0,3.14,0,16000
4.47,89.5237,4.01465,2.84341,0,3.14,0,16000
4.494,90.7737,4.04043,2.85867,0,3.14,0,16000
4.518,92.0264,4.06626,2.87394,0,3.14,0,16000
4.542,93.2816,4.09215,2.8892,0,3.14,0,16000
4.566,94.5394,4.11809,2.90447,0,3.14,0,16000
4.59,95.7996,4.14408,2.91974,0,3.14,0,16000
4.614,97.0625,4.17013,2.935,0,3.14,0,16000
4.638,98.3278,4.19622,2.95027,0,3.14,0,16000
4.662,98.1866,4.19331,2.96554,0,3.14,0,16000
4.686,99.4542,4.21945,2.9808,0,3.14,0,16000
4.71,100.723,4.24562,2.99607,0,3.14,0,16000
4.734,101.99,4.27176,3.01134,0,3.14,0,16000
4.758,103.22,4.29711,3.0266,0,3.14,0,16000
4.782,104.2,4.31733,3.04187,0,3.14,0,16000
4.806,104.815,4.33002,3.05714,0,3.14,0,16000
4.83,105.008,4.33399,3.0724,0,3.14,0,16000
4.854,105.486,4.34385,3.08767,0,3.14,0,16000
4.878,105.526,4.34467,3.10294,0,3.14,0,16000
4.902,105.536,4.34488,3.1182,0,3.14,0,16000
4.926,105.55,4.34517,3.13347,0,3.14,0,16000
4.95,105.633,4.34689,3.14874,0,3.14,0,16000
4.974,105.655,4.34734,3.164,0,3.14,0,16000
4.998,105.467,4.34346,3.17927,0,3.14,0,16000
5.022,105.537,4.3449,3.19454,0,3.14,0,16000
5.046,105.143,4.33677,3.2098,0,3.14,0,16000
5.07,105.482,4.34377,3.22507,0,3.14,0,16000
5.094,105.5,4.34413,3.24034,0,3.14,0,16000
5.118,105.519,4.34454,3.2556,0,3.14,0,16000
5.142,105.667,4.34757,3.27087,0,3.14,0,16000
5.166,105.667,4.34757,3.28614,0,3.14,0,16000
5.19,105.667,4.34757,3.3014,0,3.14,0,16000
5.214,105.667,4.34757,3.31667,0,3.14,0,16000
5.238,105.667,4.34757,3.33194,0,3.14,0,16000
5.262,105.667,4.34757,3.3472,0,3.14,0,16000
5.286,105.667,4.34757,3.36247,0,3.14,0,16000
5.31,105.654,4.3473,3.37774,0,3.14,0,16000
5.334,105.645,4.34714,3.393,0,3.14,0,16000
5.358,105.667,4.34757,3.40827,0,3.14,0,16000
5.382,105.667,4.34757,3.42354,0,3.14,0,16000
5.406,105.667,4.34757,3.4388,0,3.14,0,16000
5.43,105.667,4.34757,3.45407,0,3.14,0,16000
5.454,105.667,4.34757,3.46934,0,3.14,0,16000
5.478,105.667,4.34757,3.4846,0,3.14,0,16000
5.502,105.667,4.34757,3.49987,0,3.14,0,16000
5.526,105.667,4.34757,3.51514,0,3.14,0,16000
5.55,105.667,4.34757,3.5304,0,3.14,0,16000
5.574,105.667,4.34757,3.54567,0,3.14,0,16000
5.598,105.658,4.3474,3.56094,0,3.14,0,16000
5.622,105.618,4.34657,3.5762,0,3.14,0,16000
5.646,105.667,4.34757,3.59147,0,3.14,0,16000
5.67,105.667,4.34757,3.60674,0,3.14,0,16000
5.694,105.667,4.34757,3.622,0,3.14,0,16000
5.718,105.661,4.34746,3.63727,0,3.14,0,16000
5.742,105.667,4.34757,3.65254,0,3.14,0,16000
5.766,105.667,4.34757,3.6678,0,3.14,0,16000
5.79,105.667,4.34757,3.68307,0,3.14,0,16000
5.814,105.667,4.34757,3.69834,0,3.14,0,16000
5.838,105.667,4.34757,3.7136,0,3.14,0,16000
5.862,105.525,4.34464,3.72887,0,3.14,0,16000
5.886,105.328,4.34059,3.74414,0,3.14,0,16000
5.91,105.495,4.34404,3.7594,0,3.14,0,16000
5.934,105.665,4.34754,3.77467,0,3.14,0,16000
5.958,105.667,4.34757,3.78994,0,3.14,0,16000
5.982,105.667,4.34757,3.8052,0,3.14,0,16000
6.006,105.667,4.34757,3.82047,0,3.14,0,16000
6.03,105.667,4.34757,3.83573,0,3.14,0,16000
6.054,105.667,4.34757,3.851,0,3.14,0,16000
6.078,105.667,4.34757,3.86627,0,3.14,0,16000
6.102,105.667,4.34757,3.88153,0,3.14,0,16000
6.126,105.667,4.34757,3.8968,0,3.14,0,16000
6.15,105.667,4.34757,3.91207,0,3.14,0,16000
6.174,105.667,4.34757,3.92733,0,3.14,0,16000
6.198,105.667,4.34757,3.9426,0,3.14,0,16000
6.222,105.527,4.34469,3.95787,0,3.14,0,16000
6.246,105.667,4.34757,3.97313,0,3.14,0,16000
6.27,105.667,4.34757,3.9884,0,3.14,0,16000
6.294,105.667,4.34757,4.00367,0,3.14,0,16000
6.318,105.667,4.34757,4.01893,0,3.14,0,16000
6.342,105.667,4.34757,4.0342,0,3.14,0,16000
6.36422,105.667,4.34757,4.04833,0,3.14,0,16000
6.38703,105.624,4.34669,4.06284,0,3.14,0,16000
6.41103,105.647,4.34718,4.07811,0,3.14,0,16000
6.43503,105.667,4.34757,4.09338,0,3.14,0,16000
6.45903,105.667,4.34757,4.10864,0,3.14,0,16000
6.48303,104.805,4.3298,4.12391,0,3.14,0,16000
6.50703,105.667,4.34757,4.13917,0,3.14,0,16000
6.53103,105.667,4.34757,4.15444,0,3.14,0,16000
6.55503,105.667,4.34757,4.16971,0,3.14,0,16000
6.57903,105.667,4.34757,4.18497,0,3.14,0,16000
6.60303,105.667,4.34757,4.20024,0,3.14,0,16000
6.62703,105.667,4.34757,4.21551,0,3.14,0,16000
6.65103,105.667,4.34757,4.23077,0,3.14,0,16000
6.67503,105.667,4.34757,4.24604,0,3.14,0,16000
6.69903,105.667,4.34757,4.26131,0,3.14,0,16000
6.72303,105.667,4.34757,4.27657,0,3.14,0,16000
6.74703,105.667,4.34757,4.29184,0,3.14,0,16000
6.77103,105.667,4.34757,4.30711,0,3.14,0,16000
6.79503,105.641,4.34705,4.32237,0,3.14,0,16000
6.81903,105.405,4.34218,4.33764,0,3.14,0,16000
6.84,105.5,4.34415,4.35098,0,3.14,0,16000
6.86198,105.562,4.34542,4.36496,0,3.14,0,16000
6.88583,105.667,4.34757,4.38014,0,3.14,0,16000
