sim_time,front_x,Z,T
43.2404,104.832,4.33036,27.5056
43.3004,104.829,4.3303,27.5438
43.3604,104.826,4.33024,27.5819
43.4204,104.824,4.33019,27.6201
43.4804,104.822,4.33015,27.6583
43.5404,104.82,4.33011,27.6964
43.6004,104.817,4.33006,27.7346
43.6604,104.815,4.33001,27.7728
43.7204,104.813,4.32996,27.8109
43.7804,104.811,4.32994,27.8491
43.8404,104.812,4.32994,27.8873
43.9004,104.812,4.32995,27.9254
43.9604,104.812,4.32994,27.9636
44.0204,104.811,4.32993,28.0018
44.0804,104.81,4.3299,28.0399
44.1404,104.809,4.32989,28.0781
44.2004,104.809,4.32988,28.1163
44.2604,104.809,4.32989,28.1544
44.3204,104.81,4.3299,28.1926
44.3804,104.81,4.32991,28.2308
44.4404,104.81,4.32991,28.2689
44.5004,104.811,4.32993,28.3071
44.5604,104.812,4.32995,28.3453
44.6204,104.813,4.32997,28.3834
44.6804,104.814,4.32999,28.4216
44.7404,104.815,4.33001,28.4598
44.8004,104.815,4.33002,28.4979
44.8604,104.816,4.33002,28.5361
44.9204,104.816,4.33003,28.5743
44.9804,104.817,4.33006,28.6124
45.0404,104.819,4.33008,28.6506
45.1004,104.819,4.33009,28.6888
45.1604,104.818,4.33007,28.7269
45.2204,105.667,4.34757,28.7651
45.2804,105.667,4.34757,28.8033
45.3404,105.667,4.34757,28.8414
45.4004,105.667,4.34757,28.8796
45.4604,105.667,4.34757,28.9178
45.5204,105.667,4.34757,28.9559
45.5804,105.667,4.34757,28.9941
45.6404,105.667,4.34757,29.0323
45.7004,105.667,4.34757,29.0704
45.7604,105.667,4.34757,29.1086
45.8204,105.667,4.34757,29.1468
45.8804,105.667,4.34757,29.1849
45.9404,105.667,4.34757,29.2231
46.0004,105.667,4.34757,29.2613
46.0604,105.667,4.34757,29.2994
46.1204,105.667,4.34757,29.3376
46.1804,105.667,4.34757,29.3758
46.2404,105.667,4.34757,29.4139
46.3004,105.667,4.34757,29.4521
46.3604,105.667,4.34757,29.4903
46.4204,105.667,4.34757,29.5284
46.4804,105.667,4.34757,29.5666
46.5404,105.667,4.34757,29.6048
46.6004,105.667,4.34757,29.6429
46.6604,105.667,4.34757,29.6811
46.7204,105.667,4.34757,29.7193
46.7804,105.667,4.34757,29.7574
46.8404,105.667,4.34757,29.7956
46.9004,105.667,4.34757,29.8338
46.9604,105.667,4.34757,29.8719
47.0204,105.667,4.34757,29.9101
47.0804,105.667,4.34757,29.9483
47.1404,105.667,4.34757,29.9864
47.2004,105.667,4.34757,30.0246
47.2604,105.667,4.34757,30.0628
47.3204,105.667,4.34757,30.1009
47.3804,105.667,4.34757,30.1391
47.4404,105.667,4.34757,30.1773
47.5004,105.667,4.34757,30.2154
47.5604,105.667,4.34757,30.2536
47.6204,105.667,4.34757,30.2918
47.6804,105.667,4.34757,30.3299
47.7404,105.667,4.34757,30.3681
47.8004,105.667,4.34757,30.4063
47.8604,105.667,4.34757,30.4444
47.9204,105.667,4.34757,30.4826
47.9804,105.667,4.34757,30.5208
48.0404,105.667,4.34757,30.5589
48.1004,105.667,4.34757,30.5971
48.1604,104.786,4.32941,30.6353
48.2204,104.786,4.32941,30.6734
48.2804,104.786,4.32942,30.7116
48.3404,104.787,4.32943,30.7498
48.4004,104.787,4.32944,30.7879
48.4604,104.787,4.32944,30.8261
48.5204,104.788,4.32945,30.8643
48.5804,104.789,4.32947,30.9024
48.6404,104.79,4.3295,30.9406
48.7004,104.792,4.32953,30.9788
48.7604,104.794,4.32957,31.0169
48.8204,104.795,4.3296,31.0551
48.8804,104.796,4.32962,31.0933
48.9404,104.797,4.32964,31.1314
49.0004,104.798,4.32967,31.1696
49.0604,104.8,4.3297,31.2078
49.1204,104.802,4.32974,31.2459
49.1804,104.804,4.32978,31.2841
49.2404,104.806,4.32982,31.3223
49.3004,104.807,4.32985,31.3604
49.3604,104.808,4.32987,31.3986
49.4204,104.81,4.3299,31.4368
49.4804,104.811,4.32992,31.4749
49.5404,104.812,4.32994,31.5131
49.6004,104.813,4.32996,31.5513
49.6604,104.813,4.32998,31.5894
49.7204,104.814,4.32999,31.6276
49.7804,104.814,4.32999,31.6658
49.8404,104.814,4.32998,31.7039
49.9004,104.813,4.32997,31.7421
49.9604,105.667,4.34757,31.7803
50.0204,105.667,4.34757,31.8184
50.0804,105.667,4.34757,31.8566
50.1404,105.667,4.34757,31.8948
50.2004,105.667,4.34757,31.9329
50.2604,105.667,4.34757,31.9711
50.3204,105.667,4.34757,32.0093
50.3804,105.667,4.34757,32.0474
50.4404,105.667,4.34757,32.0856
50.5004,105.667,4.34757,32.1238
50.5604,105.667,4.34757,32.1619
50.6204,105.667,4.34757,32.2001
50.6804,105.667,4.34757,32.2383
50.7404,105.667,4.34757,32.2764
50.8004,105.667,4.34757,32.3146
50.8604,105.667,4.34757,32.3528
50.9204,105.667,4.34757,32.3909
50.9804,105.667,4.34757,32.4291
51.0404,105.667,4.34757,32.4673
51.1004,105.667,4.34757,32.5054
51.1604,105.667,4.34757,32.5436
51.2204,105.667,4.34757,32.5818
51.2804,105.667,4.34757,32.6199
51.3404,105.667,4.34757,32.6581
51.4004,105.667,4.34757,32.6963
51.4604,105.667,4.34757,32.7344
51.5204,105.667,4.34757,32.7726
51.5804,105.667,4.34757,32.8108
51.6404,105.667,4.34757,32.8489
51.7004,105.667,4.34757,32.8871
51.7604,105.667,4.34757,32.9253
51.8204,105.667,4.34757,32.9634
51.8804,105.667,4.34757,33.0016
51.9404,105.667,4.34757,33.0398
52.0004,105.667,4.34757,33.0779
52.0604,105.667,4.34757,33.1161
52.1204,105.667,4.34757,33.1543
52.1804,105.667,4.34757,33.1924
52.2404,105.667,4.34757,33.2306
52.3004,105.667,4.34757,33.2688
52.3604,105.667,4.34757,33.3069
52.4204,105.667,4.34757,33.3451
52.4804,105.667,4.34757,33.3833
52.5404,104.859,4.33092,33.4214
52.6004,104.862,4.33098,33.4596
52.6604,104.865,4.33104,33.4978
52.7204,104.867,4.33109,33.5359
52.7804,104.869,4.33113,33.5741
52.8404,104.871,4.33116,33.6123
52.9004,104.873,4.3312,33.6504
52.9604,104.874,4.33123,33.6886
53.0204,104.876,4.33126,33.7268
53.0804,104.877,4.33128,33.7649
53.1404,104.877,4.3313,33.8031
53.2004,104.878,4.33131,33.8413
53.2604,104.878,4.33131,33.8794
53.3204,104.878,4.3313,33.9176
53.3804,104.877,4.3313,33.9558
53.4404,104.878,4.3313,33.9939
53.5004,104.878,4.33131,34.0321
53.5604,104.878,4.33131,34.0703
53.6204,104.878,4.33132,34.1084
53.6804,104.879,4.33132,34.1466
53.7404,104.879,4.33133,34.1848
53.8004,104.879,4.33133,34.2229
53.8604,104.879,4.33133,34.2611
53.9204,104.879,4.33133,34.2993
53.9804,104.88,4.33134,34.3374
54.0404,104.88,4.33135,34.3756
54.1004,104.881,4.33137,34.4138
54.1604,104.882,4.33138,34.4519
54.2204,104.883,4.33141,34.4901
54.2804,104.884,4.33143,34.5283
54.3404,104.885,4.33146,34.5664
54.4004,104.886,4.33148,34.6046
54.4604,104.887,4.3315,34.6427
54.5204,104.888,4.33152,34.6809
54.5804,104.889,4.33153,34.7191
54.6404,104.889,4.33153,34.7573
54.7004,104.889,4.33153,34.7954
54.7604,104.888,4.33152,34.8336
54.8204,104.888,4.33151,34.8717
54.8804,104.887,4.3315,34.9099
54.9404,104.886,4.33147,34.9481
55.0004,104.884,4.33144,34.9863
55.0604,104.882,4.3314,35.0244
55.1204,104.88,4.33135,35.0626
55.1804,104.878,4.33132,35.1007
55.2404,105.667,4.34757,35.1389
55.3004,105.667,4.34757,35.1771
55.3604,105.667,4.34757,35.2153
55.4204,105.667,4.34757,35.2534
55.4804,105.667,4.34757,35.2916
55.5404,105.667,4.34757,35.3298
55.6004,105.667,4.34757,35.3679
55.6604,105.667,4.34757,35.4061
55.7204,105.667,4.34757,35.4442
55.7804,105.667,4.34757,35.4824
55.8404,105.667,4.34757,35.5206
55.9004,105.667,4.34757,35.5588
55.9604,105.667,4.34757,35.5969
56.0204,105.667,4.34757,35.6351
56.0804,105.667,4.34757,35.6732
56.1404,105.667,4.34757,35.7114
56.2004,105.667,4.34757,35.7496
56.2604,105.667,4.34757,35.7877
56.3204,105.667,4.34757,35.8259
56.3804,105.667,4.34757,35.8641
56.4404,105.667,4.34757,35.9022
56.5004,104.897,4.33169,35.9404
56.5604,104.899,4.33174,35.9786
56.6204,104.901,4.33179,36.0167
56.6804,104.903,4.33182,36.0549
56.7404,104.904,4.33185,36.0931
56.8004,104.905,4.33186,36.1312
56.8604,104.905,4.33186,36.1694
56.9204,104.905,4.33186,36.2076
56.9804,104.904,4.33184,36.2457
57.0404,104.903,4.33182,36.2839
57.1004,104.902,4.33179,36.3221
57.1604,104.9,4.33177,36.3602
57.2204,104.899,4.33174,36.3984
57.2804,104.897,4.33171,36.4366
57.3404,104.896,4.33168,36.4747
57.4004,104.895,4.33166,36.5129
57.4604,104.894,4.33163,36.5511
57.5204,104.892,4.3316,36.5892
57.5804,104.891,4.33157,36.6274
57.6404,104.889,4.33154,36.6656
57.7004,104.888,4.33151,36.7037
57.7604,104.886,4.33148,36.7419
57.8204,104.885,4.33146,36.7801
57.8804,104.884,4.33144,36.8182
57.9404,104.884,4.33143,36.8564
58.0004,104.883,4.33142,36.8946
58.0604,104.883,4.33142,36.9327
58.1204,104.884,4.33142,36.9709
58.1804,104.884,4.33143,37.0091
58.2404,104.884,4.33144,37.0472
58.3004,104.885,4.33144,37.0854
58.3604,104.885,4.33145,37.1236
58.4204,104.885,4.33145,37.1617
58.4804,104.885,4.33145,37.1999
58.5404,104.885,4.33145,37.2381
58.6004,104.885,4.33145,37.2762
58.6604,104.884,4.33144,37.3144
58.7204,104.884,4.33144,37.3526
58.7804,104.884,4.33143,37.3907
58.8404,104.884,4.33143,37.4289
58.9004,104.884,4.33143,37.4671
58.9604,104.884,4.33143,37.5052
59.0204,104.884,4.33143,37.5434
59.0804,104.884,4.33144,37.5816
59.1404,104.884,4.33144,37.6197
59.2004,104.884,4.33144,37.6579
59.2604,104.885,4.33145,37.6961
59.3204,104.885,4.33146,37.7342
59.3804,104.886,4.33147,37.7724
59.4404,104.886,4.33148,37.8106
59.5004,104.887,4.33149,37.8487
59.5604,104.887,4.33149,37.8869
59.6204,104.887,4.33149,37.9251
59.6804,104.886,4.33148,37.9632
59.7404,104.886,4.33147,38.0014
59.8004,104.886,4.33147,38.0396
59.8604,104.886,4.33146,38.0777
59.9204,104.886,4.33147,38.1159
59.9804,104.886,4.33148,38.1541
60.0404,104.887,4.3315,38.1922
60.1004,104.889,4.33153,38.2304
60.1604,104.89,4.33156,38.2686
60.2204,104.893,4.33161,38.3067
60.2804,104.895,4.33167,38.3449
60.3404,104.899,4.33173,38.3831
60.4004,104.902,4.3318,38.4212
60.4604,104.905,4.33187,38.4594
60.5204,104.909,4.33194,38.4976
60.5804,104.912,4.33202,38.5357
60.6404,104.916,4.33209,38.5739
60.7004,104.919,4.33215,38.6121
60.7604,104.921,4.3322,38.6502
60.8204,104.922,4.33222,38.6884
60.8804,104.923,4.33223,38.7266
60.9404,104.922,4.33222,38.7647
61.0004,104.921,4.33219,38.8029
61.0604,104.919,4.33216,38.8411
61.1204,104.917,4.33211,38.8792
61.1804,104.914,4.33206,38.9174
61.2404,104.911,4.33199,38.9556
61.3004,104.908,4.33193,38.9937
61.3604,104.905,4.33187,39.0319
61.4204,104.902,4.33181,39.0701
61.4804,104.9,4.33175,39.1082
61.5404,104.897,4.33171,39.1464
61.6004,104.896,4.33168,39.1846
61.6604,104.895,4.33166,39.2227
61.7204,104.895,4.33165,39.2609
61.7804,104.895,4.33165,39.2991
61.8404,104.896,4.33167,39.3372
61.9004,104.897,4.3317,39.3754
61.9604,104.899,4.33175,39.4136
62.0204,104.902,4.3318,39.4517
62.0804,104.905,4.33186,39.4899
62.1404,104.907,4.33191,39.5281
62.2004,104.91,4.33197,39.5662
62.2604,104.913,4.33203,39.6044
62.3204,104.916,4.33208,39.6426
62.3804,104.918,4.33214,39.6807
62.4404,104.92,4.33218,39.7189
62.5004,104.923,4.33223,39.7571
62.5604,104.924,4.33226,39.7952
62.6204,104.926,4.33229,39.8334
62.6804,104.927,4.33231,39.8716
62.7404,104.927,4.33232,39.9097
62.8004,104.927,4.33232,39.9479
62.8604,104.926,4.3323,39.9861
62.9204,104.924,4.33226,40.0242
62.9804,104.922,4.33221,40.0624
63.0404,104.918,4.33214,40.1006
63.1004,104.915,4.33206,40.1387
