sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
3.26839,18.6575,2.55314,2.07905,50,3.14,20,4000
3.29878,19.9476,2.57974,2.09838,50,3.14,20,4000
3.32977,21.2683,2.60698,2.11809,50,3.14,20,4000
3.36693,22.859,2.63979,2.14173,50,3.14,20,4000
3.40097,24.3223,2.66996,2.16339,50,3.14,20,4000
3.43627,25.8448,2.70136,2.18584,50,3.14,20,4000
3.4639,27.0277,2.72576,2.20342,50,3.14,20,4000
3.50188,28.6469,2.75915,2.22758,50,3.14,20,4000
3.53564,30.0898,2.78891,2.24905,50,3.14,20,4000
3.56773,31.4638,2.81725,2.26946,50,3.14,20,4000
3.60811,32.3607,2.83575,2.29515,50,3.14,20,4000
3.64167,33.8135,2.86571,2.3165,50,3.14,20,4000
3.67159,35.1134,2.89252,2.33553,50,3.14,20,4000
3.70469,36.556,2.92227,2.35658,50,3.14,20,4000
3.74021,38.111,2.95434,2.37918,50,3.14,20,4000
3.77408,39.6003,2.98505,2.40073,50,3.14,20,4000
3.81048,41.2077,3.0182,2.42388,50,3.14,20,4000
3.84853,42.8963,3.05303,2.44808,50,3.14,20,4000
3.89256,44.8612,3.09355,2.47609,50,3.14,20,4000
3.93248,46.652,3.13048,2.50148,50,3.14,20,4000
3.97663,48.6433,3.17155,2.52957,50,3.14,20,4000
4.01839,50.5361,3.21059,2.55613,50,3.14,20,4000
4.06015,52.4376,3.2498,2.58269,50,3.14,20,4000
4.10727,54.5931,3.29426,2.61267,50,3.14,20,4000
4.15489,56.1728,3.32683,2.64296,50,3.14,20,4000
4.1975,58.1451,3.36751,2.67007,50,3.14,20,4000
4.24413,60.31,3.41216,2.69972,50,3.14,20,4000
4.28937,62.417,3.45561,2.7285,50,3.14,20,4000
4.33737,64.6584,3.50184,2.75904,50,3.14,20,4000
4.38537,66.9057,3.54819,2.78957,50,3.14,20,4000
4.43337,69.1588,3.59465,2.8201,50,3.14,20,4000
4.48137,71.4178,3.64124,2.85064,50,3.14,20,4000
4.52937,73.6826,3.68795,2.88117,50,3.14,20,4000
4.57737,75.538,3.72622,2.9117,50,3.14,20,4000
4.62537,77.8118,3.77311,2.94224,50,3.14,20,4000
4.67337,80.0936,3.82017,2.97277,50,3.14,20,4000
4.72137,82.3833,3.86739,3.0033,50,3.14,20,4000
4.76937,84.6809,3.91477,3.03384,50,3.14,20,4000
4.81737,86.9863,3.96232,3.06437,50,3.14,20,4000
4.86537,89.2995,4.01003,3.0949,50,3.14,20,4000
4.91337,91.6205,4.05789,3.12544,50,3.14,20,4000
4.96137,93.9493,4.10592,3.15597,50,3.14,20,4000
5.00937,96.2862,4.15412,3.1865,50,3.14,20,4000
5.05737,98.6315,4.20248,3.21704,50,3.14,20,4000
5.10537,100.709,4.24533,3.24757,50,3.14,20,4000
5.15337,103.053,4.29367,3.2781,50,3.14,20,4000
5.20137,105.331,4.34064,3.30863,50,3.14,20,4000
5.24412,105.667,4.34757,3.33583,50,3.14,20,4000
5.2865,104.736,4.32839,3.36279,50,3.14,20,4000
5.33431,105.307,4.34017,3.3932,50,3.14,20,4000
5.3801,105.667,4.34757,3.42233,50,3.14,20,4000
5.42588,105.667,4.34757,3.45145,50,3.14,20,4000
5.46037,105.667,4.34757,3.47339,50,3.14,20,4000
5.50115,105.648,4.3472,3.49933,50,3.14,20,4000
5.53934,105.578,4.34575,3.52362,50,3.14,20,4000
5.57251,105.651,4.34725,3.54472,50,3.14,20,4000
5.60758,105.667,4.34757,3.56703,50,3.14,20,4000
5.64071,105.667,4.34757,3.5881,50,3.14,20,4000
5.6801,105.566,4.34549,3.61316,50,3.14,20,4000
5.71359,105.667,4.34757,3.63446,50,3.14,20,4000
5.74737,105.667,4.34757,3.65595,50,3.14,20,4000
5.78598,105.631,4.34684,3.68051,50,3.14,20,4000
5.8185,105.593,4.34605,3.7012,50,3.14,20,4000
5.85099,105.667,4.34757,3.72187,50,3.14,20,4000
5.88346,105.648,4.34719,3.74252,50,3.14,20,4000
5.91341,105.667,4.34757,3.76157,50,3.14,20,4000
5.94161,105.667,4.34757,3.77951,50,3.14,20,4000
5.97052,105.667,4.34757,3.7979,50,3.14,20,4000
6.00248,105.609,4.34637,3.81823,50,3.14,20,4000
6.03197,105.667,4.34757,3.83699,50,3.14,20,4000
6.06133,105.667,4.34757,3.85567,50,3.14,20,4000
6.0899,105.667,4.34757,3.87384,50,3.14,20,4000
6.12032,105.667,4.34757,3.89319,50,3.14,20,4000
6.15196,105.667,4.34757,3.91331,50,3.14,20,4000
6.18454,105.667,4.34757,3.93404,50,3.14,20,4000
6.21557,105.667,4.34757,3.95378,50,3.14,20,4000
6.24389,105.667,4.34757,3.97179,50,3.14,20,4000
6.27176,105.303,4.34008,3.98952,50,3.14,20,4000
6.30088,105.222,4.33839,4.00804,50,3.14,20,4000
6.32972,105.667,4.34757,4.02639,50,3.14,20,4000
6.35893,105.667,4.34757,4.04497,50,3.14,20,4000
6.39158,105.667,4.34757,4.06574,50,3.14,20,4000
6.42405,105.664,4.34753,4.08639,50,3.14,20,4000
6.4579,105.667,4.34757,4.10793,50,3.14,20,4000
6.48798,105.667,4.34757,4.12706,50,3.14,20,4000
6.5176,105.667,4.34757,4.1459,50,3.14,20,4000
6.54919,105.426,4.3426,4.16599,50,3.14,20,4000
6.5793,105.483,4.34378,4.18515,50,3.14,20,4000
6.60886,105.667,4.34757,4.20395,50,3.14,20,4000
6.64203,105.667,4.34757,4.22505,50,3.14,20,4000
6.67102,105.667,4.34757,4.24349,50,3.14,20,4000
6.70168,105.667,4.34757,4.263,50,3.14,20,4000
6.73875,105.667,4.34757,4.28657,50,3.14,20,4000
6.77608,105.667,4.34757,4.31032,50,3.14,20,4000
6.80587,105.667,4.34757,4.32927,50,3.14,20,4000
6.83277,104.904,4.33184,4.34638,50,3.14,20,4000
6.86581,104.846,4.33064,4.3674,50,3.14,20,4000
6.89924,105.531,4.34478,4.38867,50,3.14,20,4000
6.93323,105.667,4.34757,4.41029,50,3.14,20,4000
6.96609,105.667,4.34757,4.43119,50,3.14,20,4000
6.9989,105.667,4.34757,4.45206,50,3.14,20,4000
7.03456,105.667,4.34757,4.47474,50,3.14,20,4000
7.07153,105.667,4.34757,4.49826,50,3.14,20,4000
7.10973,105.667,4.34757,4.52256,50,3.14,20,4000
7.1445,105.667,4.34757,4.54468,50,3.14,20,4000
7.18339,105.667,4.34757,4.56941,50,3.14,20,4000
7.21919,105.667,4.34757,4.59219,50,3.14,20,4000
7.25919,105.667,4.34757,4.61763,50,3.14,20,4000
7.29675,105.667,4.34757,4.64153,50,3.14,20,4000
7.33696,105.667,4.34757,4.6671,50,3.14,20,4000
7.378,105.667,4.34757,4.69321,50,3.14,20,4000
7.42123,105.667,4.34757,4.72071,50,3.14,20,4000
7.45616,105.667,4.34757,4.74293,50,3.14,20,4000
7.49801,105.667,4.34757,4.76955,50,3.14,20,4000
7.53662,105.667,4.34757,4.79411,50,3.14,20,4000
7.5784,105.667,4.34757,4.82069,50,3.14,20,4000
7.6136,105.667,4.34757,4.84308,50,3.14,20,4000
7.64827,105.667,4.34757,4.86513,50,3.14,20,4000
7.68705,105.667,4.34757,4.8898,50,3.14,20,4000
7.72156,105.667,4.34757,4.91175,50,3.14,20,4000
7.74791,105.667,4.34757,4.92851,50,3.14,20,4000
7.78475,105.667,4.34757,4.95195,50,3.14,20,4000
7.82349,105.667,4.34757,4.97659,50,3.14,20,4000
7.86106,105.667,4.34757,5.00049,50,3.14,20,4000
7.89782,105.667,4.34757,5.02387,50,3.14,20,4000
7.93362,105.667,4.34757,5.04665,50,3.14,20,4000
7.96551,105.667,4.34757,5.06693,50,3.14,20,4000
7.99655,105.667,4.34757,5.08667,50,3.14,20,4000
8.02804,105.667,4.34757,5.10671,50,3.14,20,4000
8.06362,105.667,4.34757,5.12934,50,3.14,20,4000
8.10594,105.667,4.34757,5.15626,50,3.14,20,4000
8.14554,105.667,4.34757,5.18145,50,3.14,20,4000
8.19044,105.667,4.34757,5.21001,50,3.14,20,4000
8.23514,105.667,4.34757,5.23845,50,3.14,20,4000
8.27612,105.667,4.34757,5.26451,50,3.14,20,4000
8.32113,105.667,4.34757,5.29314,50,3.14,20,4000
8.36117,105.667,4.34757,5.31861,50,3.14,20,4000
8.40174,105.667,4.34757,5.34442,50,3.14,20,4000
8.44181,105.667,4.34757,5.36991,50,3.14,20,4000
8.47412,105.667,4.34757,5.39046,50,3.14,20,4000
8.51319,105.667,4.34757,5.41531,50,3.14,20,4000
8.55094,105.667,4.34757,5.43932,50,3.14,20,4000
8.5967,105.667,4.34757,5.46843,50,3.14,20,4000
8.63567,105.667,4.34757,5.49322,50,3.14,20,4000
8.66924,105.667,4.34757,5.51458,50,3.14,20,4000
8.70205,105.667,4.34757,5.53545,50,3.14,20,4000
8.73637,105.667,4.34757,5.55728,50,3.14,20,4000
8.77344,105.667,4.34757,5.58086,50,3.14,20,4000
8.80959,105.667,4.34757,5.60386,50,3.14,20,4000
8.84896,105.667,4.34757,5.6289,50,3.14,20,4000
8.88771,105.667,4.34757,5.65355,50,3.14,20,4000
8.92582,105.667,4.34757,5.67779,50,3.14,20,4000
8.96782,105.667,4.34757,5.7045,50,3.14,20,4000
9.00807,105.667,4.34757,5.73011,50,3.14,20,4000
9.0526,105.667,4.34757,5.75843,50,3.14,20,4000
9.09193,105.667,4.34757,5.78346,50,3.14,20,4000
9.13126,105.667,4.34757,5.80848,50,3.14,20,4000
9.1705,105.667,4.34757,5.83343,50,3.14,20,4000
9.2082,105.667,4.34757,5.85741,50,3.14,20,4000
9.25237,105.667,4.34757,5.88551,50,3.14,20,4000
9.29746,105.665,4.34753,5.91419,50,3.14,20,4000
9.34295,105.666,4.34755,5.94313,50,3.14,20,4000
9.3841,105.667,4.34757,5.96931,50,3.14,20,4000
9.42822,105.667,4.34757,5.99737,50,3.14,20,4000
9.46822,105.667,4.34757,6.02282,50,3.14,20,4000
9.5081,105.667,4.34757,6.04819,50,3.14,20,4000
9.54876,105.667,4.34757,6.07405,50,3.14,20,4000
9.59122,105.667,4.34757,6.10106,50,3.14,20,4000
9.63379,105.667,4.34757,6.12813,50,3.14,20,4000
9.67863,105.667,4.34757,6.15666,50,3.14,20,4000
9.71786,105.667,4.34757,6.18161,50,3.14,20,4000
9.75432,105.667,4.34757,6.20481,50,3.14,20,4000
9.78995,105.667,4.34757,6.22747,50,3.14,20,4000
9.82426,105.667,4.34757,6.2493,50,3.14,20,4000
9.85684,105.667,4.34757,6.27002,50,3.14,20,4000
9.89561,105.667,4.34757,6.29468,50,3.14,20,4000
9.93729,105.667,4.34757,6.3212,50,3.14,20,4000
9.97728,105.667,4.34757,6.34663,50,3.14,20,4000
10.0228,105.667,4.34757,6.37559,50,3.14,20,4000
10.0661,105.667,4.34757,6.40312,50,3.14,20,4000
10.1105,105.667,4.34757,6.43136,50,3.14,20,4000
10.1533,105.667,4.34757,6.45863,50,3.14,20,4000
10.197,105.667,4.34757,6.4864,50,3.14,20,4000
10.2401,105.667,4.34757,6.51385,50,3.14,20,4000
10.2874,105.358,4.34121,6.54392,50,3.14,20,4000
10.3321,104.524,4.32401,6.57233,50,3.14,20,4000
10.3791,105.626,4.34674,6.60226,50,3.14,20,4000
10.4196,105.665,4.34753,6.62798,50,3.14,20,4000
10.4654,105.667,4.34757,6.65712,50,3.14,20,4000
10.5086,105.667,4.34757,6.68459,50,3.14,20,4000
10.5566,105.667,4.34757,6.71512,50,3.14,20,4000
10.6046,105.243,4.33883,6.74566,50,3.14,20,4000
10.6525,105.442,4.34295,6.77616,50,3.14,20,4000
10.7005,105.234,4.33866,6.80669,50,3.14,20,4000
10.7475,105.64,4.34703,6.83656,50,3.14,20,4000
10.7923,105.667,4.34757,6.86509,50,3.14,20,4000
10.8372,105.667,4.34757,6.89365,50,3.14,20,4000
10.8824,105.667,4.34757,6.92242,50,3.14,20,4000
10.9237,105.667,4.34757,6.94867,50,3.14,20,4000
10.9678,105.667,4.34757,6.97671,50,3.14,20,4000
11.0064,105.667,4.34757,7.00128,50,3.14,20,4000
11.0544,105.667,4.34757,7.03181,50,3.14,20,4000
11.0976,105.667,4.34757,7.05927,50,3.14,20,4000
11.1432,105.667,4.34757,7.08826,50,3.14,20,4000
11.1912,105.667,4.34757,7.11879,50,3.14,20,4000
11.2392,105.667,4.34757,7.14932,50,3.14,20,4000
11.2872,105.667,4.34757,7.17986,50,3.14,20,4000
11.3352,105.667,4.34757,7.21039,50,3.14,20,4000
11.3822,105.667,4.34757,7.2403,50,3.14,20,4000
11.4282,105.667,4.34757,7.26957,50,3.14,20,4000
11.4762,105.667,4.34757,7.3001,50,3.14,20,4000
11.5242,105.667,4.34757,7.33064,50,3.14,20,4000
11.5722,105.667,4.34757,7.36117,50,3.14,20,4000
11.6202,105.667,4.34757,7.3917,50,3.14,20,4000
11.6682,105.667,4.34757,7.42224,50,3.14,20,4000
11.7115,105.667,4.34757,7.44976,50,3.14,20,4000
11.7575,105.667,4.34757,7.47905,50,3.14,20,4000
11.8055,105.667,4.34757,7.50958,50,3.14,20,4000
11.8535,105.667,4.34757,7.54011,50,3.14,20,4000
11.9015,105.667,4.34757,7.57065,50,3.14,20,4000
11.9495,105.667,4.34757,7.60118,50,3.14,20,4000
11.9975,105.667,4.34757,7.63171,50,3.14,20,4000
12.0455,105.667,4.34757,7.66225,50,3.14,20,4000
12.0935,105.667,4.34757,7.69278,50,3.14,20,4000
12.1415,105.667,4.34757,7.72331,50,3.14,20,4000
12.1895,105.667,4.34757,7.75384,50,3.14,20,4000
12.2375,105.666,4.34757,7.78438,50,3.14,20,4000
12.2855,105.667,4.34757,7.81491,50,3.14,20,4000
12.3335,105.667,4.34757,7.84544,50,3.14,20,4000
12.3815,105.667,4.34757,7.87598,50,3.14,20,4000
12.4295,105.667,4.34757,7.90651,50,3.14,20,4000
12.4775,105.667,4.34757,7.93704,50,3.14,20,4000
12.5255,105.667,4.34757,7.96758,50,3.14,20,4000
12.5735,105.667,4.34757,7.99811,50,3.14,20,4000
12.6215,105.667,4.34757,8.02864,50,3.14,20,4000
12.6695,105.666,4.34756,8.05918,50,3.14,20,4000
12.7175,105.667,4.34757,8.08971,50,3.14,20,4000
12.7655,105.667,4.34757,8.12024,50,3.14,20,4000
12.8135,105.667,4.34757,8.15078,50,3.14,20,4000
12.8615,105.667,4.34757,8.18131,50,3.14,20,4000
12.9095,105.667,4.34757,8.21184,50,3.14,20,4000
12.9575,105.667,4.34757,8.24238,50,3.14,20,4000
13.0055,105.667,4.34757,8.27291,50,3.14,20,4000
13.0535,105.667,4.34757,8.30344,50,3.14,20,4000
13.1015,105.667,4.34757,8.33398,50,3.14,20,4000
13.1495,105.667,4.34757,8.36451,50,3.14,20,4000
13.1975,105.667,4.34757,8.39504,50,3.14,20,4000
13.2455,105.667,4.34757,8.42558,50,3.14,20,4000
13.2935,105.667,4.34757,8.45611,50,3.14,20,4000
13.3415,105.667,4.34757,8.48664,50,3.14,20,4000
13.3895,105.667,4.34757,8.51717,50,3.14,20,4000
13.4375,105.667,4.34757,8.54771,50,3.14,20,4000
13.4855,105.667,4.34757,8.57824,50,3.14,20,4000
13.5335,105.667,4.34757,8.60877,50,3.14,20,4000
13.5798,105.667,4.34757,8.63824,50,3.14,20,4000
13.6278,105.667,4.34757,8.66877,50,3.14,20,4000
13.6758,105.667,4.34757,8.6993,50,3.14,20,4000
13.7224,105.667,4.34757,8.72892,50,3.14,20,4000
13.7695,105.667,4.34757,8.75888,50,3.14,20,4000
13.8156,105.667,4.34757,8.78824,50,3.14,20,4000
13.8587,105.667,4.34757,8.81566,50,3.14,20,4000
13.9054,105.667,4.34757,8.84532,50,3.14,20,4000
13.9485,105.667,4.34757,8.87274,50,3.14,20,4000
13.9899,105.667,4.34757,8.89909,50,3.14,20,4000
14.0315,105.667,4.34757,8.92559,50,3.14,20,4000
14.0723,105.667,4.34757,8.95154,50,3.14,20,4000
14.1109,105.667,4.34757,8.97604,50,3.14,20,4000
14.1478,105.667,4.34757,8.99953,50,3.14,20,4000
14.1869,105.667,4.34757,9.02444,50,3.14,20,4000
14.2187,105.667,4.34757,9.04462,50,3.14,20,4000
14.2522,105.667,4.34757,9.06594,50,3.14,20,4000
14.2833,105.667,4.34757,9.08572,50,3.14,20,4000
14.3133,105.667,4.34757,9.10484,50,3.14,20,4000
14.3545,105.667,4.34757,9.13102,50,3.14,20,4000
14.3868,105.667,4.34757,9.15155,50,3.14,20,4000
14.423,105.667,4.34757,9.17457,50,3.14,20,4000
14.458,105.667,4.34757,9.19687,50,3.14,20,4000
14.4896,105.667,4.34757,9.21695,50,3.14,20,4000
14.5203,105.667,4.34757,9.23649,50,3.14,20,4000
14.5544,105.667,4.34757,9.25819,50,3.14,20,4000
14.5927,105.667,4.34757,9.28256,50,3.14,20,4000
14.6235,105.667,4.34757,9.30215,50,3.14,20,4000
14.6581,105.667,4.34757,9.32415,50,3.14,20,4000
14.6937,105.667,4.34757,9.34678,50,3.14,20,4000
14.7289,105.667,4.34757,9.36916,50,3.14,20,4000
14.7723,105.667,4.34757,9.39681,50,3.14,20,4000
14.8097,105.667,4.34757,9.42057,50,3.14,20,4000
14.8577,105.667,4.34757,9.45111,50,3.14,20,4000
14.9057,104.185,4.31702,9.48164,50,3.14,20,4000
14.9537,104.821,4.33014,9.51217,50,3.14,20,4000
15.0017,105.667,4.34757,9.54271,50,3.14,20,4000
15.0497,105.667,4.34757,9.57324,50,3.14,20,4000
15.0977,105.667,4.34757,9.60377,50,3.14,20,4000
15.1457,105.667,4.34757,9.63431,50,3.14,20,4000
15.1924,105.667,4.34757,9.66399,50,3.14,20,4000
15.2377,105.667,4.34757,9.69283,50,3.14,20,4000
15.2853,105.667,4.34757,9.7231,50,3.14,20,4000
15.3325,105.667,4.34757,9.75312,50,3.14,20,4000
15.3787,105.124,4.33638,9.78249,50,3.14,20,4000
15.4267,104.789,4.32948,9.81303,50,3.14,20,4000
15.4747,104.473,4.32296,9.84356,50,3.14,20,4000
15.5227,104.58,4.32516,9.87409,50,3.14,20,4000
15.5707,105.021,4.33425,9.90463,50,3.14,20,4000
15.6187,105.552,4.34521,9.93516,50,3.14,20,4000
15.6667,105.659,4.34742,9.96569,50,3.14,20,4000
15.7147,105.667,4.34757,9.99623,50,3.14,20,4000
15.7627,105.667,4.34757,10.0268,50,3.14,20,4000
15.8107,105.667,4.34757,10.0573,50,3.14,20,4000
15.8587,105.478,4.34368,10.0878,50,3.14,20,4000
15.9067,105.585,4.34588,10.1184,50,3.14,20,4000
15.9547,105.667,4.34757,10.1489,50,3.14,20,4000
16.0027,104.923,4.33223,10.1794,50,3.14,20,4000
16.0507,104.916,4.3321,10.21,50,3.14,20,4000
16.0987,104.864,4.33102,10.2405,50,3.14,20,4000
16.1467,104.8,4.3297,10.271,50,3.14,20,4000
16.1947,104.581,4.32519,10.3016,50,3.14,20,4000
16.2427,104.829,4.3303,10.3321,50,3.14,20,4000
16.2907,105.667,4.34757,10.3626,50,3.14,20,4000
16.3387,105.667,4.34757,10.3932,50,3.14,20,4000
16.3867,105.667,4.34757,10.4237,50,3.14,20,4000
16.4347,105.667,4.34757,10.4542,50,3.14,20,4000
16.4827,105.667,4.34757,10.4848,50,3.14,20,4000
16.5307,105.667,4.34757,10.5153,50,3.14,20,4000
16.5787,105.667,4.34757,10.5458,50,3.14,20,4000
16.6267,105.667,4.34757,10.5764,50,3.14,20,4000
16.6747,105.667,4.34757,10.6069,50,3.14,20,4000
16.7227,105.667,4.34757,10.6374,50,3.14,20,4000
16.7707,105.667,4.34757,10.668,50,3.14,20,4000
16.8187,105.667,4.34757,10.6985,50,3.14,20,4000
16.8667,105.667,4.34757,10.729,50,3.14,20,4000
16.9147,105.667,4.34757,10.7596,50,3.14,20,4000
16.9627,105.667,4.34757,10.7901,50,3.14,20,4000
17.0107,105.667,4.34757,10.8206,50,3.14,20,4000
17.0585,105.667,4.34757,10.851,50,3.14,20,4000
17.105,105.667,4.34757,10.8807,50,3.14,20,4000
17.1496,105.667,4.34757,10.909,50,3.14,20,4000
17.1892,105.667,4.34757,10.9342,50,3.14,20,4000
17.2311,105.667,4.34757,10.9609,50,3.14,20,4000
17.2692,105.667,4.34757,10.9851,50,3.14,20,4000
17.3136,105.667,4.34757,11.0133,50,3.14,20,4000
17.3511,105.667,4.34757,11.0372,50,3.14,20,4000
17.3871,105.667,4.34757,11.0601,50,3.14,20,4000
17.4257,105.667,4.34757,11.0846,50,3.14,20,4000
17.4656,105.667,4.34757,11.11,50,3.14,20,4000
17.5102,105.667,4.34757,11.1384,50,3.14,20,4000
17.545,105.667,4.34757,11.1605,50,3.14,20,4000
17.5793,105.667,4.34757,11.1824,50,3.14,20,4000
17.6151,105.667,4.34757,11.2051,50,3.14,20,4000
17.6473,105.667,4.34757,11.2256,50,3.14,20,4000
17.6792,105.667,4.34757,11.2459,50,3.14,20,4000
17.7147,105.667,4.34757,11.2685,50,3.14,20,4000
17.7584,105.667,4.34757,11.2962,50,3.14,20,4000
17.8061,105.667,4.34757,11.3266,50,3.14,20,4000
17.8528,105.667,4.34757,11.3563,50,3.14,20,4000
17.8937,105.667,4.34757,11.3824,50,3.14,20,4000
17.9264,105.667,4.34757,11.4031,50,3.14,20,4000
17.9605,105.667,4.34757,11.4249,50,3.14,20,4000
18.0074,105.667,4.34757,11.4546,50,3.14,20,4000
18.0468,105.667,4.34757,11.4797,50,3.14,20,4000
18.0903,105.667,4.34757,11.5074,50,3.14,20,4000
18.1347,105.667,4.34757,11.5357,50,3.14,20,4000
18.1769,105.667,4.34757,11.5625,50,3.14,20,4000
18.221,105.667,4.34757,11.5905,50,3.14,20,4000
18.2613,105.667,4.34757,11.6162,50,3.14,20,4000
18.2972,105.667,4.34757,11.639,50,3.14,20,4000
18.3341,105.667,4.34757,11.6625,50,3.14,20,4000
18.3789,105.667,4.34757,11.691,50,3.14,20,4000
18.4161,105.667,4.34757,11.7147,50,3.14,20,4000
18.4592,105.667,4.34757,11.742,50,3.14,20,4000
18.5037,105.667,4.34757,11.7703,50,3.14,20,4000
18.5481,105.667,4.34757,11.7986,50,3.14,20,4000
18.5909,105.667,4.34757,11.8258,50,3.14,20,4000
18.6384,105.667,4.34757,11.8561,50,3.14,20,4000
18.6864,105.667,4.34757,11.8866,50,3.14,20,4000
18.7322,105.667,4.34757,11.9157,50,3.14,20,4000
18.779,105.667,4.34757,11.9455,50,3.14,20,4000
18.827,105.667,4.34757,11.976,50,3.14,20,4000
18.875,105.667,4.34757,12.0066,50,3.14,20,4000
18.923,105.667,4.34757,12.0371,50,3.14,20,4000
18.971,105.667,4.34757,12.0676,50,3.14,20,4000
19.019,105.667,4.34757,12.0982,50,3.14,20,4000
19.0665,105.667,4.34757,12.1283,50,3.14,20,4000
19.1138,105.667,4.34757,12.1585,50,3.14,20,4000
19.1618,105.667,4.34757,12.189,50,3.14,20,4000
19.2098,105.667,4.34757,12.2195,50,3.14,20,4000
19.2578,105.667,4.34757,12.2501,50,3.14,20,4000
19.3052,105.667,4.34757,12.2802,50,3.14,20,4000
19.3532,105.667,4.34757,12.3107,50,3.14,20,4000
19.4011,105.667,4.34757,12.3412,50,3.14,20,4000
