sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
3.17105,24.3642,2.67083,2.01714,5,3.14,20,4000
3.20594,25.9153,2.70282,2.03932,5,3.14,20,4000
3.24326,27.584,2.73723,2.06307,5,3.14,20,4000
3.28102,29.2815,2.77224,2.08708,5,3.14,20,4000
3.31485,30.8106,2.80378,2.10861,5,3.14,20,4000
3.35468,32.6201,2.84109,2.13394,5,3.14,20,4000
3.38879,34.1782,2.87323,2.15564,5,3.14,20,4000
3.42763,35.961,2.91,2.18035,5,3.14,20,4000
3.46812,37.8293,2.94853,2.2061,5,3.14,20,4000
3.50547,39.5616,2.98425,2.22986,5,3.14,20,4000
3.551,41.6843,3.02803,2.25882,5,3.14,20,4000
3.59264,43.2742,3.06082,2.28531,5,3.14,20,4000
3.64064,45.5384,3.10752,2.31584,5,3.14,20,4000
3.68337,47.5646,3.1493,2.34302,5,3.14,20,4000
3.72873,49.7266,3.19389,2.37188,5,3.14,20,4000
3.77167,51.7832,3.23631,2.39919,5,3.14,20,4000
3.81967,54.0928,3.28394,2.42973,5,3.14,20,4000
3.86767,56.4135,3.3318,2.46026,5,3.14,20,4000
3.91567,58.7448,3.37988,2.49079,5,3.14,20,4000
3.96367,61.0863,3.42817,2.52133,5,3.14,20,4000
4.01167,63.4373,3.47666,2.55186,5,3.14,20,4000
4.05967,64.4804,3.49817,2.58239,5,3.14,20,4000
4.10767,66.8516,3.54707,2.61293,5,3.14,20,4000
4.15567,69.2316,3.59615,2.64346,5,3.14,20,4000
4.20367,71.6202,3.64542,2.67399,5,3.14,20,4000
4.25167,74.0173,3.69485,2.70453,5,3.14,20,4000
4.29967,76.4227,3.74446,2.73506,5,3.14,20,4000
4.34767,78.8364,3.79424,2.76559,5,3.14,20,4000
4.39567,81.2585,3.84419,2.79613,5,3.14,20,4000
4.44367,83.6888,3.89431,2.82666,5,3.14,20,4000
4.49167,86.1274,3.9446,2.85719,5,3.14,20,4000
4.53967,88.5742,3.99507,2.88773,5,3.14,20,4000
4.58767,90.5962,4.03677,2.91826,5,3.14,20,4000
4.63567,93.054,4.08746,2.94879,5,3.14,20,4000
4.68367,95.5198,4.13831,2.97933,5,3.14,20,4000
4.73167,97.9935,4.18933,3.00986,5,3.14,20,4000
4.77967,100.475,4.2405,3.04039,5,3.14,20,4000
4.82767,102.956,4.29166,3.07092,5,3.14,20,4000
4.87567,105.052,4.33489,3.10146,5,3.14,20,4000
4.92367,105.506,4.34426,3.13199,5,3.14,20,4000
4.97167,105.631,4.34683,3.16252,5,3.14,20,4000
5.01967,105.654,4.34731,3.19306,5,3.14,20,4000
5.0668,105.577,4.34572,3.22303,5,3.14,20,4000
5.11192,105.667,4.34757,3.25174,5,3.14,20,4000
5.15968,105.667,4.34757,3.28212,5,3.14,20,4000
5.20768,105.667,4.34757,3.31265,5,3.14,20,4000
5.25568,105.667,4.34757,3.34318,5,3.14,20,4000
5.30368,105.667,4.34757,3.37372,5,3.14,20,4000
5.34678,105.667,4.34757,3.40113,5,3.14,20,4000
5.3897,105.421,4.3425,3.42843,5,3.14,20,4000
5.4377,105.667,4.34757,3.45897,5,3.14,20,4000
5.48076,105.667,4.34757,3.48636,5,3.14,20,4000
5.52157,105.667,4.34757,3.51232,5,3.14,20,4000
5.56603,105.667,4.34757,3.5406,5,3.14,20,4000
5.61021,105.667,4.34757,3.5687,5,3.14,20,4000
5.65372,105.217,4.33831,3.59638,5,3.14,20,4000
5.70022,105.549,4.34515,3.62596,5,3.14,20,4000
5.7471,105.667,4.34757,3.65578,5,3.14,20,4000
5.78891,105.667,4.34757,3.68238,5,3.14,20,4000
5.83153,105.667,4.34757,3.70949,5,3.14,20,4000
5.87488,105.624,4.3467,3.73706,5,3.14,20,4000
5.91995,105.473,4.34357,3.76573,5,3.14,20,4000
5.96263,105.667,4.34757,3.79288,5,3.14,20,4000
5.99973,105.667,4.34757,3.81648,5,3.14,20,4000
6.04331,105.667,4.34757,3.8442,5,3.14,20,4000
6.08467,105.602,4.34623,3.87051,5,3.14,20,4000
6.12891,105.667,4.34757,3.89865,5,3.14,20,4000
6.16872,105.614,4.34648,3.92397,5,3.14,20,4000
6.20322,105.667,4.34757,3.94592,5,3.14,20,4000
6.24109,105.667,4.34757,3.97001,5,3.14,20,4000
6.27566,105.666,4.34756,3.992,5,3.14,20,4000
6.30976,105.412,4.34232,4.01369,5,3.14,20,4000
6.34438,105.6,4.3462,4.03571,5,3.14,20,4000
6.37755,105.667,4.34757,4.05681,5,3.14,20,4000
6.41616,105.667,4.34757,4.08137,5,3.14,20,4000
6.44967,105.619,4.34659,4.10269,5,3.14,20,4000
6.4863,105.667,4.34757,4.12599,5,3.14,20,4000
6.52294,105.667,4.34757,4.1493,5,3.14,20,4000
6.56113,105.667,4.34757,4.17359,5,3.14,20,4000
6.60082,105.595,4.34609,4.19884,5,3.14,20,4000
6.63823,105.667,4.34757,4.22264,5,3.14,20,4000
6.67612,105.667,4.34757,4.24674,5,3.14,20,4000
6.7098,105.667,4.34757,4.26816,5,3.14,20,4000
6.74043,105.667,4.34757,4.28764,5,3.14,20,4000
6.77437,105.648,4.34719,4.30923,5,3.14,20,4000
6.81429,105.667,4.34757,4.33463,5,3.14,20,4000
6.85126,105.666,4.34756,4.35815,5,3.14,20,4000
6.88856,105.574,4.34566,4.38187,5,3.14,20,4000
6.926,105.667,4.34757,4.40569,5,3.14,20,4000
6.96524,105.667,4.34757,4.43065,5,3.14,20,4000
7.00618,105.667,4.34757,4.45669,5,3.14,20,4000
7.04314,105.667,4.34757,4.4802,5,3.14,20,4000
7.07859,105.667,4.34757,4.50275,5,3.14,20,4000
7.11436,105.667,4.34757,4.52551,5,3.14,20,4000
7.15039,105.667,4.34757,4.54842,5,3.14,20,4000
7.18888,105.667,4.34757,4.57291,5,3.14,20,4000
7.23006,105.667,4.34757,4.5991,5,3.14,20,4000
7.26868,105.667,4.34757,4.62367,5,3.14,20,4000
7.3039,105.667,4.34757,4.64608,5,3.14,20,4000
7.33816,105.667,4.34757,4.66786,5,3.14,20,4000
7.37257,105.667,4.34757,4.68976,5,3.14,20,4000
7.409,105.667,4.34757,4.71293,5,3.14,20,4000
7.44637,105.667,4.34757,4.7367,5,3.14,20,4000
7.4814,105.667,4.34757,4.75898,5,3.14,20,4000
7.51807,105.667,4.34757,4.78231,5,3.14,20,4000
7.55755,105.667,4.34757,4.80742,5,3.14,20,4000
7.59508,105.667,4.34757,4.8313,5,3.14,20,4000
7.63328,105.667,4.34757,4.85559,5,3.14,20,4000
7.66629,105.667,4.34757,4.87659,5,3.14,20,4000
7.70072,105.667,4.34757,4.89849,5,3.14,20,4000
7.73862,105.667,4.34757,4.92261,5,3.14,20,4000
7.77279,105.667,4.34757,4.94434,5,3.14,20,4000
7.80615,105.667,4.34757,4.96556,5,3.14,20,4000
7.83841,105.667,4.34757,4.98608,5,3.14,20,4000
7.87402,105.667,4.34757,5.00873,5,3.14,20,4000
7.90827,105.667,4.34757,5.03052,5,3.14,20,4000
7.94265,105.667,4.34757,5.05239,5,3.14,20,4000
7.97724,105.667,4.34757,5.07439,5,3.14,20,4000
8.01406,105.667,4.34757,5.09781,5,3.14,20,4000
8.05502,105.667,4.34757,5.12387,5,3.14,20,4000
8.09495,105.667,4.34757,5.14927,5,3.14,20,4000
8.12557,105.667,4.34757,5.16874,5,3.14,20,4000
8.16421,105.667,4.34757,5.19332,5,3.14,20,4000
8.20594,105.667,4.34757,5.21987,5,3.14,20,4000
8.24362,105.667,4.34757,5.24384,5,3.14,20,4000
8.28155,105.667,4.34757,5.26797,5,3.14,20,4000
8.32139,105.667,4.34757,5.29331,5,3.14,20,4000
8.36384,105.667,4.34757,5.32031,5,3.14,20,4000
8.39828,105.667,4.34757,5.34222,5,3.14,20,4000
8.43553,105.667,4.34757,5.36591,5,3.14,20,4000
8.47566,105.667,4.34757,5.39144,5,3.14,20,4000
8.51664,105.667,4.34757,5.41751,5,3.14,20,4000
8.55388,105.667,4.34757,5.44119,5,3.14,20,4000
8.59484,105.667,4.34757,5.46725,5,3.14,20,4000
8.63698,105.667,4.34757,5.49405,5,3.14,20,4000
8.67653,105.667,4.34757,5.51921,5,3.14,20,4000
8.71784,105.667,4.34757,5.54549,5,3.14,20,4000
8.75997,105.667,4.34757,5.57229,5,3.14,20,4000
8.80222,105.667,4.34757,5.59917,5,3.14,20,4000
8.83865,105.667,4.34757,5.62234,5,3.14,20,4000
8.87503,105.667,4.34757,5.64548,5,3.14,20,4000
8.90966,105.667,4.34757,5.66751,5,3.14,20,4000
8.95193,105.667,4.34757,5.6944,5,3.14,20,4000
8.99494,105.667,4.34757,5.72176,5,3.14,20,4000
9.02929,105.667,4.34757,5.74361,5,3.14,20,4000
9.06917,105.667,4.34757,5.76898,5,3.14,20,4000
9.11133,105.667,4.34757,5.79579,5,3.14,20,4000
9.15337,105.667,4.34757,5.82254,5,3.14,20,4000
9.19493,105.667,4.34757,5.84898,5,3.14,20,4000
9.23406,105.667,4.34757,5.87387,5,3.14,20,4000
9.2799,105.667,4.34757,5.90302,5,3.14,20,4000
9.32489,105.667,4.34757,5.93164,5,3.14,20,4000
9.37006,105.667,4.34757,5.96037,5,3.14,20,4000
9.41477,105.667,4.34757,5.98882,5,3.14,20,4000
9.45951,105.667,4.34757,6.01728,5,3.14,20,4000
9.49716,105.667,4.34757,6.04122,5,3.14,20,4000
9.5416,105.667,4.34757,6.06949,5,3.14,20,4000
9.58489,105.667,4.34757,6.09703,5,3.14,20,4000
9.62478,105.667,4.34757,6.12241,5,3.14,20,4000
9.66938,105.667,4.34757,6.15077,5,3.14,20,4000
9.7144,105.667,4.34757,6.17941,5,3.14,20,4000
9.75704,105.667,4.34757,6.20654,5,3.14,20,4000
9.80021,105.667,4.34757,6.23399,5,3.14,20,4000
9.83957,105.667,4.34757,6.25904,5,3.14,20,4000
9.87888,105.667,4.34757,6.28404,5,3.14,20,4000
9.92293,105.667,4.34757,6.31206,5,3.14,20,4000
9.96492,105.667,4.34757,6.33877,5,3.14,20,4000
10.008,105.667,4.34757,6.3662,5,3.14,20,4000
10.0498,105.667,4.34757,6.3928,5,3.14,20,4000
10.0933,105.667,4.34757,6.42044,5,3.14,20,4000
10.1371,105.667,4.34757,6.44827,5,3.14,20,4000
10.1753,105.667,4.34757,6.47258,5,3.14,20,4000
10.2185,105.667,4.34757,6.5001,5,3.14,20,4000
10.2649,105.667,4.34757,6.52961,5,3.14,20,4000
10.3083,105.667,4.34757,6.5572,5,3.14,20,4000
10.3505,105.667,4.34757,6.58403,5,3.14,20,4000
10.3885,105.667,4.34757,6.60823,5,3.14,20,4000
10.4263,105.667,4.34757,6.63226,5,3.14,20,4000
10.4694,105.667,4.34757,6.65966,5,3.14,20,4000
10.5165,105.667,4.34757,6.68961,5,3.14,20,4000
10.5592,105.667,4.34757,6.71678,5,3.14,20,4000
10.6072,105.667,4.34757,6.74732,5,3.14,20,4000
10.6552,105.667,4.34757,6.77785,5,3.14,20,4000
10.6975,105.667,4.34757,6.80476,5,3.14,20,4000
10.7455,105.667,4.34757,6.83529,5,3.14,20,4000
10.7935,105.667,4.34757,6.86583,5,3.14,20,4000
10.8412,105.667,4.34757,6.8962,5,3.14,20,4000
10.8858,105.667,4.34757,6.92458,5,3.14,20,4000
10.9324,105.667,4.34757,6.95419,5,3.14,20,4000
10.9795,105.667,4.34757,6.98417,5,3.14,20,4000
11.0272,105.667,4.34757,7.0145,5,3.14,20,4000
11.0752,105.667,4.34757,7.04504,5,3.14,20,4000
11.1232,105.667,4.34757,7.07557,5,3.14,20,4000
11.1704,105.667,4.34757,7.10562,5,3.14,20,4000
11.2184,105.667,4.34757,7.13615,5,3.14,20,4000
11.2664,105.667,4.34757,7.16668,5,3.14,20,4000
11.3144,105.667,4.34757,7.19722,5,3.14,20,4000
11.362,105.667,4.34757,7.22749,5,3.14,20,4000
11.41,105.667,4.34757,7.25802,5,3.14,20,4000
11.458,105.667,4.34757,7.28856,5,3.14,20,4000
11.506,105.667,4.34757,7.31909,5,3.14,20,4000
11.554,105.667,4.34757,7.34962,5,3.14,20,4000
11.602,105.667,4.34757,7.38016,5,3.14,20,4000
11.65,105.667,4.34757,7.41069,5,3.14,20,4000
11.698,105.667,4.34757,7.44122,5,3.14,20,4000
11.746,105.667,4.34757,7.47175,5,3.14,20,4000
11.794,105.667,4.34757,7.50229,5,3.14,20,4000
11.842,105.667,4.34757,7.53282,5,3.14,20,4000
11.89,105.667,4.34757,7.56335,5,3.14,20,4000
11.938,105.667,4.34757,7.59389,5,3.14,20,4000
11.986,105.667,4.34757,7.62442,5,3.14,20,4000
12.034,105.667,4.34757,7.65495,5,3.14,20,4000
12.082,105.667,4.34757,7.68549,5,3.14,20,4000
12.13,105.667,4.34757,7.71602,5,3.14,20,4000
12.178,105.667,4.34757,7.74655,5,3.14,20,4000
12.226,105.667,4.34757,7.77709,5,3.14,20,4000
12.274,105.667,4.34757,7.80762,5,3.14,20,4000
12.322,105.667,4.34757,7.83815,5,3.14,20,4000
12.37,105.667,4.34757,7.86869,5,3.14,20,4000
12.418,105.667,4.34757,7.89922,5,3.14,20,4000
12.466,105.667,4.34757,7.92975,5,3.14,20,4000
12.514,105.667,4.34757,7.96029,5,3.14,20,4000
12.562,105.667,4.34757,7.99082,5,3.14,20,4000
12.61,105.667,4.34757,8.02135,5,3.14,20,4000
12.658,105.667,4.34757,8.05189,5,3.14,20,4000
12.706,105.667,4.34757,8.08242,5,3.14,20,4000
12.754,105.667,4.34757,8.11295,5,3.14,20,4000
12.802,105.667,4.34757,8.14349,5,3.14,20,4000
12.85,105.667,4.34757,8.17402,5,3.14,20,4000
12.898,105.667,4.34757,8.20455,5,3.14,20,4000
12.946,105.667,4.34757,8.23508,5,3.14,20,4000
12.994,105.667,4.34757,8.26562,5,3.14,20,4000
13.042,105.667,4.34757,8.29615,5,3.14,20,4000
13.09,105.667,4.34757,8.32668,5,3.14,20,4000
13.138,105.667,4.34757,8.35722,5,3.14,20,4000
13.1858,105.667,4.34757,8.38759,5,3.14,20,4000
13.2337,105.667,4.34757,8.41805,5,3.14,20,4000
13.2817,105.667,4.34757,8.44858,5,3.14,20,4000
13.3297,105.667,4.34757,8.47911,5,3.14,20,4000
13.3777,105.667,4.34757,8.50965,5,3.14,20,4000
13.4251,105.667,4.34757,8.53982,5,3.14,20,4000
13.473,105.667,4.34757,8.57029,5,3.14,20,4000
13.5187,105.667,4.34757,8.59938,5,3.14,20,4000
13.5618,105.667,4.34757,8.62675,5,3.14,20,4000
13.5988,105.667,4.34757,8.6503,5,3.14,20,4000
13.641,105.667,4.34757,8.67718,5,3.14,20,4000
13.6788,105.667,4.34757,8.70123,5,3.14,20,4000
13.7104,105.667,4.34757,8.72128,5,3.14,20,4000
13.7427,105.667,4.34757,8.74188,5,3.14,20,4000
13.7835,105.667,4.34757,8.76781,5,3.14,20,4000
13.8162,105.667,4.34757,8.7886,5,3.14,20,4000
13.8507,105.667,4.34757,8.81056,5,3.14,20,4000
13.8879,105.667,4.34757,8.8342,5,3.14,20,4000
13.9254,105.667,4.34757,8.85804,5,3.14,20,4000
13.9635,105.667,4.34757,8.8823,5,3.14,20,4000
13.9977,105.667,4.34757,8.90408,5,3.14,20,4000
14.0344,105.667,4.34757,8.92737,5,3.14,20,4000
14.0676,105.667,4.34757,8.94854,5,3.14,20,4000
14.1,105.667,4.34757,8.96914,5,3.14,20,4000
14.1371,105.667,4.34757,8.99276,5,3.14,20,4000
14.1746,105.667,4.34757,9.01658,5,3.14,20,4000
14.2141,105.667,4.34757,9.04169,5,3.14,20,4000
14.2561,105.667,4.34757,9.06844,5,3.14,20,4000
14.2894,105.667,4.34757,9.08961,5,3.14,20,4000
14.3292,105.667,4.34757,9.11493,5,3.14,20,4000
14.377,105.667,4.34757,9.14532,5,3.14,20,4000
14.4247,105.667,4.34757,9.1757,5,3.14,20,4000
14.47,105.667,4.34757,9.20451,5,3.14,20,4000
14.5151,105.667,4.34757,9.23316,5,3.14,20,4000
14.5496,105.667,4.34757,9.25512,5,3.14,20,4000
14.5896,105.667,4.34757,9.28056,5,3.14,20,4000
14.6202,105.667,4.34757,9.30001,5,3.14,20,4000
14.657,105.667,4.34757,9.32344,5,3.14,20,4000
14.7022,105.667,4.34757,9.35222,5,3.14,20,4000
14.7486,105.667,4.34757,9.38169,5,3.14,20,4000
14.7816,105.667,4.34757,9.40269,5,3.14,20,4000
14.8201,105.667,4.34757,9.42722,5,3.14,20,4000
14.866,105.667,4.34757,9.4564,5,3.14,20,4000
14.9076,105.667,4.34757,9.48288,5,3.14,20,4000
14.9556,105.667,4.34757,9.51341,5,3.14,20,4000
14.9919,105.667,4.34757,9.53645,5,3.14,20,4000
15.0399,105.667,4.34757,9.56698,5,3.14,20,4000
15.0879,105.667,4.34757,9.59751,5,3.14,20,4000
15.1359,105.667,4.34757,9.62805,5,3.14,20,4000
15.1839,105.667,4.34757,9.65858,5,3.14,20,4000
15.2319,105.667,4.34757,9.68911,5,3.14,20,4000
15.2799,105.667,4.34757,9.71965,5,3.14,20,4000
15.3279,105.667,4.34757,9.75018,5,3.14,20,4000
15.3759,105.667,4.34757,9.78071,5,3.14,20,4000
15.4239,105.667,4.34757,9.81124,5,3.14,20,4000
15.4719,105.667,4.34757,9.84178,5,3.14,20,4000
15.5199,105.667,4.34757,9.87231,5,3.14,20,4000
15.5679,105.667,4.34757,9.90284,5,3.14,20,4000
15.6159,105.667,4.34757,9.93338,5,3.14,20,4000
15.6639,105.667,4.34757,9.96391,5,3.14,20,4000
15.7119,105.667,4.34757,9.99444,5,3.14,20,4000
15.7599,105.667,4.34757,10.025,5,3.14,20,4000
15.8079,105.667,4.34757,10.0555,5,3.14,20,4000
15.8559,105.667,4.34757,10.086,5,3.14,20,4000
15.9039,105.667,4.34757,10.1166,5,3.14,20,4000
15.9519,105.667,4.34757,10.1471,5,3.14,20,4000
15.9999,105.667,4.34757,10.1776,5,3.14,20,4000
16.0479,105.667,4.34757,10.2082,5,3.14,20,4000
16.0959,105.667,4.34757,10.2387,5,3.14,20,4000
16.1439,105.667,4.34757,10.2692,5,3.14,20,4000
16.1919,105.667,4.34757,10.2998,5,3.14,20,4000
16.2399,105.667,4.34757,10.3303,5,3.14,20,4000
16.2879,105.667,4.34757,10.3608,5,3.14,20,4000
16.3359,105.667,4.34757,10.3914,5,3.14,20,4000
16.3839,105.667,4.34757,10.4219,5,3.14,20,4000
16.4319,105.667,4.34757,10.4524,5,3.14,20,4000
16.4799,105.667,4.34757,10.483,5,3.14,20,4000
16.5279,105.667,4.34757,10.5135,5,3.14,20,4000
16.5759,105.667,4.34757,10.544,5,3.14,20,4000
16.6239,105.667,4.34757,10.5746,5,3.14,20,4000
16.6719,105.667,4.34757,10.6051,5,3.14,20,4000
16.7199,105.667,4.34757,10.6356,5,3.14,20,4000
16.7679,105.667,4.34757,10.6662,5,3.14,20,4000
16.8159,105.667,4.34757,10.6967,5,3.14,20,4000
16.8639,105.667,4.34757,10.7272,5,3.14,20,4000
16.9119,105.667,4.34757,10.7578,5,3.14,20,4000
16.9599,105.667,4.34757,10.7883,5,3.14,20,4000
17.0079,105.667,4.34757,10.8188,5,3.14,20,4000
17.0559,105.667,4.34757,10.8494,5,3.14,20,4000
17.1039,105.667,4.34757,10.8799,5,3.14,20,4000
17.1519,105.667,4.34757,10.9104,5,3.14,20,4000
17.1999,105.667,4.34757,10.941,5,3.14,20,4000
17.2479,105.667,4.34757,10.9715,5,3.14,20,4000
17.2959,105.667,4.34757,11.002,5,3.14,20,4000
17.3439,105.667,4.34757,11.0326,5,3.14,20,4000
17.3919,105.667,4.34757,11.0631,5,3.14,20,4000
17.4399,105.667,4.34757,11.0936,5,3.14,20,4000
17.4879,105.667,4.34757,11.1242,5,3.14,20,4000
17.5359,105.667,4.34757,11.1547,5,3.14,20,4000
17.5839,105.667,4.34757,11.1852,5,3.14,20,4000
17.6319,105.667,4.34757,11.2158,5,3.14,20,4000
17.6799,105.667,4.34757,11.2463,5,3.14,20,4000
17.7279,105.667,4.34757,11.2768,5,3.14,20,4000
17.7759,105.667,4.34757,11.3074,5,3.14,20,4000
17.8239,105.667,4.34757,11.3379,5,3.14,20,4000
17.8719,105.667,4.34757,11.3684,5,3.14,20,4000
17.9199,105.667,4.34757,11.399,5,3.14,20,4000
17.9679,105.667,4.34757,11.4295,5,3.14,20,4000
18.0159,105.667,4.34757,11.46,5,3.14,20,4000
18.0639,105.667,4.34757,11.4906,5,3.14,20,4000
18.1119,105.667,4.34757,11.5211,5,3.14,20,4000
18.1599,105.667,4.34757,11.5516,5,3.14,20,4000
18.2079,105.667,4.34757,11.5822,5,3.14,20,4000
18.2559,105.667,4.34757,11.6127,5,3.14,20,4000
18.3039,105.667,4.34757,11.6432,5,3.14,20,4000
18.3519,105.667,4.34757,11.6738,5,3.14,20,4000
18.3999,105.667,4.34757,11.7043,5,3.14,20,4000
18.4479,105.667,4.34757,11.7348,5,3.14,20,4000
18.4959,105.667,4.34757,11.7654,5,3.14,20,4000
18.5439,105.667,4.34757,11.7959,5,3.14,20,4000
18.5919,105.667,4.34757,11.8264,5,3.14,20,4000
18.6399,105.667,4.34757,11.857,5,3.14,20,4000
18.6879,105.667,4.34757,11.8875,5,3.14,20,4000
18.7359,105.667,4.34757,11.918,5,3.14,20,4000
18.7839,105.667,4.34757,11.9486,5,3.14,20,4000
18.8319,105.667,4.34757,11.9791,5,3.14,20,4000
18.8799,105.667,4.34757,12.0096,5,3.14,20,4000
18.9279,105.667,4.34757,12.0402,5,3.14,20,4000
18.9759,105.667,4.34757,12.0707,5,3.14,20,4000
19.0239,105.667,4.34757,12.1012,5,3.14,20,4000
19.0719,105.667,4.34757,12.1318,5,3.14,20,4000
19.1199,105.667,4.34757,12.1623,5,3.14,20,4000
19.1679,105.667,4.34757,12.1928,5,3.14,20,4000
19.2159,105.667,4.34757,12.2234,5,3.14,20,4000
19.2639,105.667,4.34757,12.2539,5,3.14,20,4000
19.3119,105.667,4.34757,12.2844,5,3.14,20,4000
19.3599,105.667,4.34757,12.315,5,3.14,20,4000
19.4045,105.667,4.34757,12.3433,5,3.14,20,4000
19.4525,105.667,4.34757,12.3739,5,3.14,20,4000
19.4959,105.667,4.34757,12.4015,5,3.14,20,4000
19.5415,105.667,4.34757,12.4305,5,3.14,20,4000
19.5846,105.667,4.34757,12.4579,5,3.14,20,4000
19.6326,105.667,4.34757,12.4885,5,3.14,20,4000
19.6806,105.667,4.34757,12.519,5,3.14,20,4000
19.7228,105.667,4.34757,12.5458,5,3.14,20,4000
19.7611,105.667,4.34757,12.5702,5,3.14,20,4000
19.8071,105.667,4.34757,12.5995,5,3.14,20,4000
19.8519,105.667,4.34757,12.628,5,3.14,20,4000
19.8937,105.667,4.34757,12.6545,5,3.14,20,4000
19.9313,105.667,4.34757,12.6785,5,3.14,20,4000
19.9633,105.667,4.34757,12.6989,5,3.14,20,4000
20.0023,105.667,4.34757,12.7236,5,3.14,20,4000
20.04,105.667,4.34757,12.7476,5,3.14,20,4000
20.0757,105.667,4.34757,12.7703,5,3.14,20,4000
20.1147,105.667,4.34757,12.7951,5,3.14,20,4000
20.1515,105.667,4.34757,12.8185,5,3.14,20,4000
20.1895,105.667,4.34757,12.8427,5,3.14,20,4000
20.232,105.667,4.34757,12.8698,5,3.14,20,4000
20.2752,105.667,4.34757,12.8972,5,3.14,20,4000
20.3217,105.667,4.34757,12.9268,5,3.14,20,4000
