sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
7.1927,105.667,4.34757,4.57534,0,3.14,20,4000
7.22596,105.667,4.34757,4.59649,0,3.14,20,4000
7.26071,105.667,4.34757,4.6186,0,3.14,20,4000
7.29956,105.667,4.34757,4.64332,0,3.14,20,4000
7.33498,105.667,4.34757,4.66584,0,3.14,20,4000
7.36996,105.667,4.34757,4.68809,0,3.14,20,4000
7.40987,105.667,4.34757,4.71348,0,3.14,20,4000
7.4433,105.667,4.34757,4.73475,0,3.14,20,4000
7.47645,105.667,4.34757,4.75583,0,3.14,20,4000
7.51182,105.667,4.34757,4.77833,0,3.14,20,4000
7.54884,105.667,4.34757,4.80188,0,3.14,20,4000
7.58632,105.667,4.34757,4.82573,0,3.14,20,4000
7.62137,105.667,4.34757,4.84802,0,3.14,20,4000
7.65754,105.667,4.34757,4.87103,0,3.14,20,4000
7.68985,105.667,4.34757,4.89158,0,3.14,20,4000
7.72941,105.667,4.34757,4.91674,0,3.14,20,4000
7.76979,105.667,4.34757,4.94243,0,3.14,20,4000
7.80786,105.667,4.34757,4.96665,0,3.14,20,4000
7.8446,105.667,4.34757,4.99002,0,3.14,20,4000
7.87962,105.667,4.34757,5.01229,0,3.14,20,4000
7.9161,105.667,4.34757,5.0355,0,3.14,20,4000
7.95617,105.667,4.34757,5.06099,0,3.14,20,4000
7.99397,105.667,4.34757,5.08504,0,3.14,20,4000
8.03021,105.667,4.34757,5.10808,0,3.14,20,4000
8.07202,105.667,4.34757,5.13468,0,3.14,20,4000
8.10883,105.667,4.34757,5.1581,0,3.14,20,4000
8.14307,105.667,4.34757,5.17988,0,3.14,20,4000
8.17691,105.667,4.34757,5.2014,0,3.14,20,4000
8.21696,105.667,4.34757,5.22688,0,3.14,20,4000
8.25728,105.667,4.34757,5.25253,0,3.14,20,4000
8.29682,105.667,4.34757,5.27768,0,3.14,20,4000
8.33518,105.667,4.34757,5.30208,0,3.14,20,4000
8.3749,105.667,4.34757,5.32734,0,3.14,20,4000
8.4197,105.667,4.34757,5.35584,0,3.14,20,4000
8.4578,105.667,4.34757,5.38008,0,3.14,20,4000
8.49871,105.667,4.34757,5.4061,0,3.14,20,4000
8.53676,105.667,4.34757,5.43031,0,3.14,20,4000
8.57323,105.667,4.34757,5.4535,0,3.14,20,4000
8.61038,105.667,4.34757,5.47714,0,3.14,20,4000
8.64588,105.667,4.34757,5.49972,0,3.14,20,4000
8.67996,105.667,4.34757,5.5214,0,3.14,20,4000
8.7175,105.667,4.34757,5.54527,0,3.14,20,4000
8.75653,105.667,4.34757,5.5701,0,3.14,20,4000
8.79961,105.667,4.34757,5.59751,0,3.14,20,4000
8.83926,105.667,4.34757,5.62273,0,3.14,20,4000
8.87255,105.667,4.34757,5.64391,0,3.14,20,4000
8.90622,105.667,4.34757,5.66532,0,3.14,20,4000
8.94071,105.667,4.34757,5.68726,0,3.14,20,4000
8.97295,105.667,4.34757,5.70777,0,3.14,20,4000
9.01186,105.667,4.34757,5.73252,0,3.14,20,4000
9.04796,105.667,4.34757,5.75548,0,3.14,20,4000
9.08384,105.667,4.34757,5.77831,0,3.14,20,4000
9.12002,105.667,4.34757,5.80132,0,3.14,20,4000
9.16127,105.667,4.34757,5.82756,0,3.14,20,4000
9.20347,105.667,4.34757,5.85441,0,3.14,20,4000
9.24535,105.667,4.34757,5.88104,0,3.14,20,4000
9.29068,105.667,4.34757,5.90988,0,3.14,20,4000
9.33754,105.667,4.34757,5.93969,0,3.14,20,4000
9.38174,105.667,4.34757,5.9678,0,3.14,20,4000
9.42253,105.667,4.34757,5.99375,0,3.14,20,4000
9.4654,105.667,4.34757,6.02102,0,3.14,20,4000
9.50292,105.667,4.34757,6.04489,0,3.14,20,4000
9.54673,105.667,4.34757,6.07276,0,3.14,20,4000
9.58505,105.667,4.34757,6.09713,0,3.14,20,4000
9.62592,105.667,4.34757,6.12313,0,3.14,20,4000
9.66795,105.667,4.34757,6.14987,0,3.14,20,4000
9.71301,105.667,4.34757,6.17853,0,3.14,20,4000
9.75957,105.667,4.34757,6.20815,0,3.14,20,4000
9.79291,105.667,4.34757,6.22935,0,3.14,20,4000
9.83307,105.667,4.34757,6.2549,0,3.14,20,4000
9.87269,105.667,4.34757,6.2801,0,3.14,20,4000
9.91527,105.667,4.34757,6.30719,0,3.14,20,4000
9.95612,105.667,4.34757,6.33317,0,3.14,20,4000
10.0004,105.667,4.34757,6.36135,0,3.14,20,4000
10.0449,105.667,4.34757,6.38962,0,3.14,20,4000
10.0915,105.667,4.34757,6.41928,0,3.14,20,4000
10.1338,105.667,4.34757,6.44618,0,3.14,20,4000
10.1736,105.667,4.34757,6.4715,0,3.14,20,4000
10.217,105.667,4.34757,6.4991,0,3.14,20,4000
10.2584,105.667,4.34757,6.52545,0,3.14,20,4000
10.2985,105.667,4.34757,6.55094,0,3.14,20,4000
10.3437,105.667,4.34757,6.57974,0,3.14,20,4000
10.3833,105.667,4.34757,6.6049,0,3.14,20,4000
10.4216,105.667,4.34757,6.62926,0,3.14,20,4000
10.4657,105.667,4.34757,6.65734,0,3.14,20,4000
10.512,105.667,4.34757,6.68679,0,3.14,20,4000
10.5576,105.667,4.34757,6.7158,0,3.14,20,4000
10.6008,105.667,4.34757,6.74326,0,3.14,20,4000
10.6465,105.667,4.34757,6.77235,0,3.14,20,4000
10.6937,105.667,4.34757,6.80234,0,3.14,20,4000
10.7399,105.667,4.34757,6.83174,0,3.14,20,4000
10.7825,105.667,4.34757,6.85881,0,3.14,20,4000
10.8261,105.667,4.34757,6.88661,0,3.14,20,4000
10.8626,105.667,4.34757,6.90979,0,3.14,20,4000
10.9106,105.667,4.34757,6.94033,0,3.14,20,4000
10.9586,105.667,4.34757,6.97086,0,3.14,20,4000
11.0031,105.667,4.34757,6.9992,0,3.14,20,4000
11.0511,105.667,4.34757,7.02973,0,3.14,20,4000
11.0991,105.667,4.34757,7.06026,0,3.14,20,4000
11.1471,105.667,4.34757,7.0908,0,3.14,20,4000
11.1951,105.667,4.34757,7.12133,0,3.14,20,4000
11.2431,105.667,4.34757,7.15186,0,3.14,20,4000
11.2911,105.667,4.34757,7.1824,0,3.14,20,4000
11.3391,105.667,4.34757,7.21293,0,3.14,20,4000
11.3871,105.667,4.34757,7.24346,0,3.14,20,4000
11.4351,105.667,4.34757,7.274,0,3.14,20,4000
11.4831,105.667,4.34757,7.30453,0,3.14,20,4000
11.5311,105.667,4.34757,7.33506,0,3.14,20,4000
11.5791,105.667,4.34757,7.3656,0,3.14,20,4000
11.6271,105.667,4.34757,7.39613,0,3.14,20,4000
11.6751,105.667,4.34757,7.42666,0,3.14,20,4000
11.7231,105.667,4.34757,7.4572,0,3.14,20,4000
11.7711,105.667,4.34757,7.48773,0,3.14,20,4000
11.8191,105.667,4.34757,7.51826,0,3.14,20,4000
11.8671,105.667,4.34757,7.54879,0,3.14,20,4000
11.9151,105.667,4.34757,7.57933,0,3.14,20,4000
11.9631,105.667,4.34757,7.60986,0,3.14,20,4000
12.0111,105.667,4.34757,7.64039,0,3.14,20,4000
12.0591,105.667,4.34757,7.67093,0,3.14,20,4000
12.1071,105.667,4.34757,7.70146,0,3.14,20,4000
12.1551,105.667,4.34757,7.73199,0,3.14,20,4000
12.2031,105.667,4.34757,7.76253,0,3.14,20,4000
12.2511,105.667,4.34757,7.79306,0,3.14,20,4000
12.2991,105.667,4.34757,7.82359,0,3.14,20,4000
12.3471,105.667,4.34757,7.85413,0,3.14,20,4000
12.3951,105.667,4.34757,7.88466,0,3.14,20,4000
12.4431,105.667,4.34757,7.91519,0,3.14,20,4000
12.4911,105.667,4.34757,7.94573,0,3.14,20,4000
12.5391,105.667,4.34757,7.97626,0,3.14,20,4000
12.5871,105.667,4.34757,8.00679,0,3.14,20,4000
12.6351,105.667,4.34757,8.03733,0,3.14,20,4000
12.6831,105.667,4.34757,8.06786,0,3.14,20,4000
12.7311,105.667,4.34757,8.09839,0,3.14,20,4000
12.7791,105.667,4.34757,8.12893,0,3.14,20,4000
12.8271,105.667,4.34757,8.15946,0,3.14,20,4000
12.8751,105.667,4.34757,8.18999,0,3.14,20,4000
12.9231,105.667,4.34757,8.22053,0,3.14,20,4000
12.9711,105.667,4.34757,8.25106,0,3.14,20,4000
13.0191,105.667,4.34757,8.28159,0,3.14,20,4000
13.0671,105.667,4.34757,8.31213,0,3.14,20,4000
13.1139,105.667,4.34757,8.34186,0,3.14,20,4000
13.1613,105.667,4.34757,8.37199,0,3.14,20,4000
13.2081,105.667,4.34757,8.40179,0,3.14,20,4000
13.2538,105.667,4.34757,8.43083,0,3.14,20,4000
13.3011,105.667,4.34757,8.46094,0,3.14,20,4000
13.3477,105.667,4.34757,8.4906,0,3.14,20,4000
13.394,105.667,4.34757,8.52001,0,3.14,20,4000
13.4401,105.667,4.34757,8.54938,0,3.14,20,4000
13.4845,105.667,4.34757,8.57759,0,3.14,20,4000
13.5295,105.667,4.34757,8.60623,0,3.14,20,4000
13.5655,105.667,4.34757,8.62916,0,3.14,20,4000
13.6131,105.667,4.34757,8.65943,0,3.14,20,4000
13.6515,105.667,4.34757,8.68383,0,3.14,20,4000
13.6949,105.667,4.34757,8.71144,0,3.14,20,4000
13.7359,105.667,4.34757,8.73752,0,3.14,20,4000
13.7756,105.667,4.34757,8.7628,0,3.14,20,4000
13.8186,105.667,4.34757,8.79013,0,3.14,20,4000
13.8552,105.667,4.34757,8.81338,0,3.14,20,4000
13.8934,105.667,4.34757,8.83773,0,3.14,20,4000
13.9378,105.667,4.34757,8.86597,0,3.14,20,4000
13.9751,105.667,4.34757,8.88967,0,3.14,20,4000
14.0138,105.667,4.34757,8.91433,0,3.14,20,4000
14.0525,105.667,4.34757,8.93894,0,3.14,20,4000
14.0883,105.667,4.34757,8.96167,0,3.14,20,4000
14.1321,105.667,4.34757,8.98958,0,3.14,20,4000
14.1702,105.667,4.34757,9.01381,0,3.14,20,4000
14.215,105.667,4.34757,9.04229,0,3.14,20,4000
14.2556,105.667,4.34757,9.06813,0,3.14,20,4000
14.2992,105.667,4.34757,9.09582,0,3.14,20,4000
14.3402,105.667,4.34757,9.12191,0,3.14,20,4000
14.3803,105.667,4.34757,9.14744,0,3.14,20,4000
14.4187,105.667,4.34757,9.17188,0,3.14,20,4000
14.4543,105.667,4.34757,9.19447,0,3.14,20,4000
14.4931,105.667,4.34757,9.21918,0,3.14,20,4000
14.5348,105.667,4.34757,9.24572,0,3.14,20,4000
14.5719,105.667,4.34757,9.26931,0,3.14,20,4000
14.614,105.667,4.34757,9.2961,0,3.14,20,4000
14.6483,105.667,4.34757,9.3179,0,3.14,20,4000
14.6885,105.667,4.34757,9.34351,0,3.14,20,4000
14.734,105.667,4.34757,9.3724,0,3.14,20,4000
14.7742,105.667,4.34757,9.39802,0,3.14,20,4000
14.8222,105.667,4.34757,9.42856,0,3.14,20,4000
14.8702,105.667,4.34757,9.45909,0,3.14,20,4000
14.9182,105.667,4.34757,9.48962,0,3.14,20,4000
14.9659,105.667,4.34757,9.51993,0,3.14,20,4000
15.0128,105.667,4.34757,9.54975,0,3.14,20,4000
15.0606,105.667,4.34757,9.58016,0,3.14,20,4000
15.1086,105.667,4.34757,9.61069,0,3.14,20,4000
15.1566,105.667,4.34757,9.64122,0,3.14,20,4000
15.2046,105.667,4.34757,9.67176,0,3.14,20,4000
15.2526,105.667,4.34757,9.70229,0,3.14,20,4000
15.2999,105.667,4.34757,9.73239,0,3.14,20,4000
15.3461,105.667,4.34757,9.76176,0,3.14,20,4000
15.3938,105.667,4.34757,9.79216,0,3.14,20,4000
15.4418,105.667,4.34757,9.82269,0,3.14,20,4000
15.4898,105.667,4.34757,9.85322,0,3.14,20,4000
15.5378,105.667,4.34757,9.88376,0,3.14,20,4000
15.5858,105.667,4.34757,9.91429,0,3.14,20,4000
15.6338,105.667,4.34757,9.94482,0,3.14,20,4000
15.6818,105.667,4.34757,9.97536,0,3.14,20,4000
15.7298,105.667,4.34757,10.0059,0,3.14,20,4000
15.7778,105.667,4.34757,10.0364,0,3.14,20,4000
15.8258,105.667,4.34757,10.067,0,3.14,20,4000
15.8738,105.667,4.34757,10.0975,0,3.14,20,4000
15.9218,105.667,4.34757,10.128,0,3.14,20,4000
15.9698,105.667,4.34757,10.1586,0,3.14,20,4000
16.0178,105.667,4.34757,10.1891,0,3.14,20,4000
16.0658,105.667,4.34757,10.2196,0,3.14,20,4000
16.1138,105.667,4.34757,10.2502,0,3.14,20,4000
16.1618,105.667,4.34757,10.2807,0,3.14,20,4000
16.2098,105.667,4.34757,10.3112,0,3.14,20,4000
16.2578,105.667,4.34757,10.3418,0,3.14,20,4000
16.3058,105.667,4.34757,10.3723,0,3.14,20,4000
16.3538,105.667,4.34757,10.4028,0,3.14,20,4000
16.4018,105.667,4.34757,10.4334,0,3.14,20,4000
16.4498,105.667,4.34757,10.4639,0,3.14,20,4000
16.4978,105.667,4.34757,10.4944,0,3.14,20,4000
16.5458,105.667,4.34757,10.525,0,3.14,20,4000
16.5938,105.667,4.34757,10.5555,0,3.14,20,4000
16.6418,105.667,4.34757,10.586,0,3.14,20,4000
16.6898,105.667,4.34757,10.6166,0,3.14,20,4000
16.7378,105.667,4.34757,10.6471,0,3.14,20,4000
16.7858,105.667,4.34757,10.6776,0,3.14,20,4000
16.8338,105.667,4.34757,10.7082,0,3.14,20,4000
16.8818,105.667,4.34757,10.7387,0,3.14,20,4000
16.9298,105.667,4.34757,10.7692,0,3.14,20,4000
16.9778,105.667,4.34757,10.7998,0,3.14,20,4000
17.0258,105.667,4.34757,10.8303,0,3.14,20,4000
17.0738,105.667,4.34757,10.8608,0,3.14,20,4000
17.1218,105.667,4.34757,10.8914,0,3.14,20,4000
17.1698,105.667,4.34757,10.9219,0,3.14,20,4000
17.2178,105.667,4.34757,10.9524,0,3.14,20,4000
17.2658,105.667,4.34757,10.983,0,3.14,20,4000
17.3138,105.667,4.34757,11.0135,0,3.14,20,4000
17.3618,105.667,4.34757,11.044,0,3.14,20,4000
17.4098,105.667,4.34757,11.0746,0,3.14,20,4000
17.4578,105.667,4.34757,11.1051,0,3.14,20,4000
17.5058,105.667,4.34757,11.1356,0,3.14,20,4000
17.5538,105.667,4.34757,11.1662,0,3.14,20,4000
17.6018,105.667,4.34757,11.1967,0,3.14,20,4000
17.6498,105.667,4.34757,11.2272,0,3.14,20,4000
17.6978,105.667,4.34757,11.2578,0,3.14,20,4000
17.7458,105.667,4.34757,11.2883,0,3.14,20,4000
17.7938,105.667,4.34757,11.3188,0,3.14,20,4000
17.8418,105.667,4.34757,11.3493,0,3.14,20,4000
17.8898,105.667,4.34757,11.3799,0,3.14,20,4000
17.9378,105.667,4.34757,11.4104,0,3.14,20,4000
17.9858,105.667,4.34757,11.441,0,3.14,20,4000
18.0338,105.667,4.34757,11.4715,0,3.14,20,4000
18.0818,105.667,4.34757,11.502,0,3.14,20,4000
18.1298,105.667,4.34757,11.5325,0,3.14,20,4000
18.1778,105.667,4.34757,11.5631,0,3.14,20,4000
18.2258,105.667,4.34757,11.5936,0,3.14,20,4000
18.2738,105.667,4.34757,11.6242,0,3.14,20,4000
18.3218,105.667,4.34757,11.6547,0,3.14,20,4000
18.3698,105.667,4.34757,11.6852,0,3.14,20,4000
18.4178,105.667,4.34757,11.7157,0,3.14,20,4000
18.4658,105.667,4.34757,11.7463,0,3.14,20,4000
18.5138,105.667,4.34757,11.7768,0,3.14,20,4000
18.5618,105.667,4.34757,11.8073,0,3.14,20,4000
18.6098,105.667,4.34757,11.8379,0,3.14,20,4000
18.6578,105.667,4.34757,11.8684,0,3.14,20,4000
18.7058,105.667,4.34757,11.8989,0,3.14,20,4000
18.7538,105.667,4.34757,11.9295,0,3.14,20,4000
18.8018,105.667,4.34757,11.96,0,3.14,20,4000
18.8498,105.667,4.34757,11.9905,0,3.14,20,4000
18.8978,105.667,4.34757,12.0211,0,3.14,20,4000
18.9458,105.667,4.34757,12.0516,0,3.14,20,4000
18.9938,105.667,4.34757,12.0821,0,3.14,20,4000
19.0418,105.667,4.34757,12.1127,0,3.14,20,4000
19.0898,105.667,4.34757,12.1432,0,3.14,20,4000
19.1378,105.667,4.34757,12.1737,0,3.14,20,4000
19.1858,105.667,4.34757,12.2043,0,3.14,20,4000
19.2338,105.667,4.34757,12.2348,0,3.14,20,4000
19.2818,105.667,4.34757,12.2653,0,3.14,20,4000
19.3298,105.667,4.34757,12.2959,0,3.14,20,4000
19.3778,105.667,4.34757,12.3264,0,3.14,20,4000
19.4258,105.667,4.34757,12.3569,0,3.14,20,4000
19.4738,105.667,4.34757,12.3875,0,3.14,20,4000
19.5218,105.667,4.34757,12.418,0,3.14,20,4000
19.5698,105.667,4.34757,12.4485,0,3.14,20,4000
19.6178,105.667,4.34757,12.4791,0,3.14,20,4000
19.6658,105.667,4.34757,12.5096,0,3.14,20,4000
19.7138,105.667,4.34757,12.5401,0,3.14,20,4000
19.7618,105.667,4.34757,12.5707,0,3.14,20,4000
19.8098,105.667,4.34757,12.6012,0,3.14,20,4000
19.8578,105.667,4.34757,12.6317,0,3.14,20,4000
19.9058,105.667,4.34757,12.6623,0,3.14,20,4000
19.9538,105.667,4.34757,12.6928,0,3.14,20,4000
20.0018,105.667,4.34757,12.7233,0,3.14,20,4000
20.0498,105.667,4.34757,12.7539,0,3.14,20,4000
20.0961,105.667,4.34757,12.7833,0,3.14,20,4000
20.1441,105.667,4.34757,12.8138,0,3.14,20,4000
20.1911,105.667,4.34757,12.8437,0,3.14,20,4000
20.2369,105.667,4.34757,12.8729,0,3.14,20,4000
20.2779,105.667,4.34757,12.8989,0,3.14,20,4000
20.3247,105.667,4.34757,12.9287,0,3.14,20,4000
20.3622,105.667,4.34757,12.9526,0,3.14,20,4000
