sim_time,front_x,Z,T,cohesion,viscosity,tension,pressure
2.66357,3.67432,2.24413,1.69432,0,3.14,0,4000
2.70515,5.43833,2.28051,1.72077,0,3.14,0,4000
2.75139,7.41584,2.32129,1.75018,0,3.14,0,4000
2.78949,9.05744,2.35515,1.77442,0,3.14,0,4000
2.82283,10.5026,2.38495,1.79563,0,3.14,0,4000
2.85726,12.003,2.4159,1.81753,0,3.14,0,4000
2.89743,13.7642,2.45222,1.84308,0,3.14,0,4000
2.92824,15.1233,2.48025,1.86268,0,3.14,0,4000
2.95992,16.5276,2.50921,1.88283,0,3.14,0,4000
2.99753,18.2048,2.5438,1.90675,0,3.14,0,4000
3.03866,20.0506,2.58187,1.93291,0,3.14,0,4000
3.07047,20.1526,2.58397,1.95315,0,3.14,0,4000
3.09749,21.3709,2.6091,1.97034,0,3.14,0,4000
3.13766,23.1928,2.64667,1.99589,0,3.14,0,4000
3.17802,25.0359,2.68468,2.02157,0,3.14,0,4000
3.21114,26.5571,2.71605,2.04263,0,3.14,0,4000
3.2516,28.4265,2.75461,2.06837,0,3.14,0,4000
3.29386,30.3914,2.79513,2.09525,0,3.14,0,4000
3.33307,32.2253,2.83295,2.1202,0,3.14,0,4000
3.37273,34.0903,2.87142,2.14542,0,3.14,0,4000
3.41497,36.0872,2.9126,2.17229,0,3.14,0,4000
3.46032,38.2435,2.95707,2.20114,0,3.14,0,4000
3.50053,40.1652,2.9967,2.22672,0,3.14,0,4000
3.54544,42.3224,3.04119,2.25529,0,3.14,0,4000
3.59344,44.64,3.08899,2.28582,0,3.14,0,4000
3.64129,46.9626,3.13689,2.31626,0,3.14,0,4000
3.6893,48.7046,3.17281,2.34679,0,3.14,0,4000
3.73729,51.0384,3.22095,2.37733,0,3.14,0,4000
3.7853,53.3832,3.2693,2.40786,0,3.14,0,4000
3.83329,55.7391,3.31789,2.43839,0,3.14,0,4000
3.88129,58.1058,3.3667,2.46892,0,3.14,0,4000
3.9293,60.4834,3.41574,2.49946,0,3.14,0,4000
3.97729,62.8719,3.46499,2.52999,0,3.14,0,4000
4.02529,65.2711,3.51447,2.56052,0,3.14,0,4000
4.0733,67.681,3.56417,2.59106,0,3.14,0,4000
4.12129,70.1015,3.61409,2.62159,0,3.14,0,4000
4.16929,71.7576,3.64825,2.65212,0,3.14,0,4000
4.2173,74.2073,3.69877,2.68266,0,3.14,0,4000
4.2653,76.6677,3.74951,2.71319,0,3.14,0,4000
4.31329,79.1386,3.80047,2.74372,0,3.14,0,4000
4.36129,81.6197,3.85164,2.77426,0,3.14,0,4000
4.4093,84.1108,3.90302,2.80479,0,3.14,0,4000
4.45729,86.6118,3.95459,2.83532,0,3.14,0,4000
4.50529,89.1224,4.00637,2.86586,0,3.14,0,4000
4.5533,91.6424,4.05834,2.89639,0,3.14,0,4000
4.60129,94.1717,4.11051,2.92692,0,3.14,0,4000
4.64929,95.1526,4.13074,2.95746,0,3.14,0,4000
4.6973,97.691,4.18309,2.98799,0,3.14,0,4000
4.7453,100.238,4.23561,3.01852,0,3.14,0,4000
4.79329,102.767,4.28778,3.04906,0,3.14,0,4000
4.84129,104.502,4.32354,3.07959,0,3.14,0,4000
4.8893,104.872,4.33118,3.11012,0,3.14,0,4000
4.93729,105.394,4.34196,3.14066,0,3.14,0,4000
4.98529,105.645,4.34714,3.17119,0,3.14,0,4000
5.0333,105.667,4.34757,3.20172,0,3.14,0,4000
5.07837,105.667,4.34757,3.2304,0,3.14,0,4000
5.12491,105.667,4.34757,3.26,0,3.14,0,4000
5.17291,105.667,4.34757,3.29053,0,3.14,0,4000
5.22091,105.609,4.34638,3.32107,0,3.14,0,4000
5.26721,105.66,4.34743,3.35052,0,3.14,0,4000
5.31521,105.627,4.34676,3.38105,0,3.14,0,4000
5.36321,105.667,4.34757,3.41158,0,3.14,0,4000
5.40751,105.667,4.34757,3.43977,0,3.14,0,4000
5.45551,105.667,4.34757,3.4703,0,3.14,0,4000
5.4962,105.667,4.34757,3.49618,0,3.14,0,4000
5.54131,105.578,4.34574,3.52487,0,3.14,0,4000
5.58642,105.667,4.34757,3.55357,0,3.14,0,4000
5.63109,105.667,4.34757,3.58198,0,3.14,0,4000
5.67909,105.667,4.34757,3.61252,0,3.14,0,4000
5.72709,105.667,4.34757,3.64305,0,3.14,0,4000
5.77509,105.667,4.34757,3.67358,0,3.14,0,4000
5.82256,105.667,4.34757,3.70378,0,3.14,0,4000
5.8656,105.667,4.34757,3.73116,0,3.14,0,4000
5.90856,105.667,4.34757,3.75849,0,3.14,0,4000
5.95635,105.667,4.34757,3.78889,0,3.14,0,4000
5.99987,105.667,4.34757,3.81657,0,3.14,0,4000
6.03769,105.667,4.34757,3.84063,0,3.14,0,4000
6.07228,105.667,4.34757,3.86263,0,3.14,0,4000
6.11172,105.667,4.34757,3.88772,0,3.14,0,4000
6.14879,105.667,4.34757,3.9113,0,3.14,0,4000
6.18597,105.667,4.34757,3.93495,0,3.14,0,4000
6.22584,105.667,4.34757,3.96031,0,3.14,0,4000
6.26781,105.667,4.34757,3.98701,0,3.14,0,4000
6.30865,105.667,4.34757,4.01298,0,3.14,0,4000
6.35117,105.627,4.34675,4.04003,0,3.14,0,4000
6.38648,105.553,4.34523,4.0625,0,3.14,0,4000
6.41962,105.665,4.34754,4.08358,0,3.14,0,4000
6.45114,105.667,4.34757,4.10363,0,3.14,0,4000
6.48649,105.667,4.34757,4.12611,0,3.14,0,4000
6.52869,105.667,4.34757,4.15295,0,3.14,0,4000
6.55949,105.667,4.34757,4.17255,0,3.14,0,4000
6.59388,105.667,4.34757,4.19442,0,3.14,0,4000
6.63655,105.667,4.34757,4.22157,0,3.14,0,4000
6.66945,105.667,4.34757,4.2425,0,3.14,0,4000
6.69935,105.667,4.34757,4.26152,0,3.14,0,4000
6.73897,105.377,4.34161,4.28672,0,3.14,0,4000
6.77682,105.626,4.34673,4.31079,0,3.14,0,4000
6.81645,105.667,4.34757,4.336,0,3.14,0,4000
6.85786,105.667,4.34757,4.36234,0,3.14,0,4000
6.90197,105.667,4.34757,4.3904,0,3.14,0,4000
6.93491,105.624,4.3467,4.41135,0,3.14,0,4000
6.96616,105.667,4.34757,4.43124,0,3.14,0,4000
7.00168,105.55,4.34516,4.45383,0,3.14,0,4000
7.03758,105.667,4.34757,4.47666,0,3.14,0,4000
7.07379,105.667,4.34757,4.4997,0,3.14,0,4000
7.1124,105.667,4.34757,4.52426,0,3.14,0,4000
7.15031,105.667,4.34757,4.54837,0,3.14,0,4000
7.18444,105.552,4.34522,4.57008,0,3.14,0,4000
7.22052,105.629,4.34679,4.59303,0,3.14,0,4000
7.26065,105.52,4.34455,4.61856,0,3.14,0,4000
7.29524,105.667,4.34757,4.64056,0,3.14,0,4000
7.32919,105.624,4.3467,4.66216,0,3.14,0,4000
7.36248,105.667,4.34757,4.68334,0,3.14,0,4000
7.39435,105.665,4.34753,4.70361,0,3.14,0,4000
7.43123,105.667,4.34757,4.72707,0,3.14,0,4000
7.46505,105.212,4.33819,4.74858,0,3.14,0,4000
7.50363,105.667,4.34757,4.77312,0,3.14,0,4000
7.54095,105.667,4.34757,4.79686,0,3.14,0,4000
7.57651,105.667,4.34757,4.81949,0,3.14,0,4000
7.61651,105.667,4.34757,4.84493,0,3.14,0,4000
7.6544,105.491,4.34395,4.86903,0,3.14,0,4000
7.69025,104.759,4.32885,4.89184,0,3.14,0,4000
7.72996,105.387,4.3418,4.9171,0,3.14,0,4000
7.76285,105.64,4.34703,4.93802,0,3.14,0,4000
7.79574,105.304,4.34009,4.95894,0,3.14,0,4000
7.83627,105.667,4.34757,4.98472,0,3.14,0,4000
7.87587,105.667,4.34757,5.00991,0,3.14,0,4000
7.91364,105.667,4.34757,5.03393,0,3.14,0,4000
7.95099,105.667,4.34757,5.0577,0,3.14,0,4000
7.98832,105.667,4.34757,5.08144,0,3.14,0,4000
8.02175,105.577,4.34573,5.10271,0,3.14,0,4000
8.05176,105.379,4.34164,5.12179,0,3.14,0,4000
8.08358,105.667,4.34757,5.14204,0,3.14,0,4000
8.11775,105.667,4.34757,5.16377,0,3.14,0,4000
8.15576,105.667,4.34757,5.18795,0,3.14,0,4000
8.19354,105.667,4.34757,5.21198,0,3.14,0,4000
8.22749,105.667,4.34757,5.23358,0,3.14,0,4000
8.26067,105.667,4.34757,5.25469,0,3.14,0,4000
8.29502,105.667,4.34757,5.27653,0,3.14,0,4000
8.33703,105.667,4.34757,5.30326,0,3.14,0,4000
8.37402,105.667,4.34757,5.32679,0,3.14,0,4000
8.41285,105.667,4.34757,5.35149,0,3.14,0,4000
8.45214,105.667,4.34757,5.37648,0,3.14,0,4000
8.49021,105.667,4.34757,5.40069,0,3.14,0,4000
8.53114,105.667,4.34757,5.42673,0,3.14,0,4000
8.56735,105.667,4.34757,5.44977,0,3.14,0,4000
8.60517,105.667,4.34757,5.47382,0,3.14,0,4000
8.64131,105.667,4.34757,5.49681,0,3.14,0,4000
8.6818,105.667,4.34757,5.52257,0,3.14,0,4000
8.72426,105.667,4.34757,5.54958,0,3.14,0,4000
8.76691,105.667,4.34757,5.57671,0,3.14,0,4000
8.80511,105.667,4.34757,5.60101,0,3.14,0,4000
8.84589,105.667,4.34757,5.62695,0,3.14,0,4000
8.88446,105.667,4.34757,5.65148,0,3.14,0,4000
8.92359,105.667,4.34757,5.67637,0,3.14,0,4000
8.95821,105.667,4.34757,5.69839,0,3.14,0,4000
9.00033,105.667,4.34757,5.72519,0,3.14,0,4000
9.03873,105.667,4.34757,5.74961,0,3.14,0,4000
9.08365,105.667,4.34757,5.77819,0,3.14,0,4000
9.13011,105.667,4.34757,5.80774,0,3.14,0,4000
9.17219,105.667,4.34757,5.83451,0,3.14,0,4000
9.21266,105.667,4.34757,5.86025,0,3.14,0,4000
9.25331,105.667,4.34757,5.88611,0,3.14,0,4000
9.29327,105.667,4.34757,5.91153,0,3.14,0,4000
9.33389,105.667,4.34757,5.93737,0,3.14,0,4000
9.3777,105.667,4.34757,5.96524,0,3.14,0,4000
9.42073,105.667,4.34757,5.99261,0,3.14,0,4000
9.46272,105.667,4.34757,6.01931,0,3.14,0,4000
9.50736,105.667,4.34757,6.04771,0,3.14,0,4000
9.55096,105.667,4.34757,6.07545,0,3.14,0,4000
9.59523,105.667,4.34757,6.10361,0,3.14,0,4000
9.63362,105.667,4.34757,6.12803,0,3.14,0,4000
9.67506,105.667,4.34757,6.15439,0,3.14,0,4000
9.72039,105.667,4.34757,6.18323,0,3.14,0,4000
9.76711,105.667,4.34757,6.21294,0,3.14,0,4000
9.81202,105.667,4.34757,6.24151,0,3.14,0,4000
9.85848,105.667,4.34757,6.27106,0,3.14,0,4000
9.90499,105.667,4.34757,6.30065,0,3.14,0,4000
9.95299,105.667,4.34757,6.33118,0,3.14,0,4000
9.99941,105.667,4.34757,6.36071,0,3.14,0,4000
10.0427,105.667,4.34757,6.38824,0,3.14,0,4000
10.0907,105.667,4.34757,6.41877,0,3.14,0,4000
10.1387,105.667,4.34757,6.4493,0,3.14,0,4000
10.1866,105.667,4.34757,6.47979,0,3.14,0,4000
10.2346,105.667,4.34757,6.51032,0,3.14,0,4000
10.2826,105.667,4.34757,6.54085,0,3.14,0,4000
10.3306,105.667,4.34757,6.57139,0,3.14,0,4000
10.3777,105.667,4.34757,6.60135,0,3.14,0,4000
10.4257,105.667,4.34757,6.63188,0,3.14,0,4000
10.4737,105.667,4.34757,6.66241,0,3.14,0,4000
10.5217,105.667,4.34757,6.69295,0,3.14,0,4000
10.5697,105.667,4.34757,6.72348,0,3.14,0,4000
10.6165,105.667,4.34757,6.75322,0,3.14,0,4000
10.6638,105.667,4.34757,6.78335,0,3.14,0,4000
10.7118,105.667,4.34757,6.81389,0,3.14,0,4000
10.7598,105.667,4.34757,6.84442,0,3.14,0,4000
10.8078,105.667,4.34757,6.87491,0,3.14,0,4000
10.8558,105.667,4.34757,6.90544,0,3.14,0,4000
10.9038,105.667,4.34757,6.93597,0,3.14,0,4000
10.9518,105.667,4.34757,6.96651,0,3.14,0,4000
10.9998,105.667,4.34757,6.99704,0,3.14,0,4000
11.0478,105.667,4.34757,7.02757,0,3.14,0,4000
11.0958,105.667,4.34757,7.05811,0,3.14,0,4000
11.1438,105.667,4.34757,7.08864,0,3.14,0,4000
11.1918,105.667,4.34757,7.11917,0,3.14,0,4000
11.2398,105.667,4.34757,7.14971,0,3.14,0,4000
11.2878,105.667,4.34757,7.18024,0,3.14,0,4000
11.3358,105.667,4.34757,7.21077,0,3.14,0,4000
11.3838,105.667,4.34757,7.24131,0,3.14,0,4000
11.4318,105.667,4.34757,7.27184,0,3.14,0,4000
11.4798,105.667,4.34757,7.30237,0,3.14,0,4000
11.5278,105.667,4.34757,7.3329,0,3.14,0,4000
11.5758,105.667,4.34757,7.36344,0,3.14,0,4000
11.6238,105.667,4.34757,7.39397,0,3.14,0,4000
11.6715,105.667,4.34757,7.42437,0,3.14,0,4000
11.7191,105.667,4.34757,7.45464,0,3.14,0,4000
11.7671,105.667,4.34757,7.48518,0,3.14,0,4000
11.8151,105.667,4.34757,7.51571,0,3.14,0,4000
11.8615,105.667,4.34757,7.54517,0,3.14,0,4000
11.9095,105.667,4.34757,7.57571,0,3.14,0,4000
11.9575,105.667,4.34757,7.60624,0,3.14,0,4000
12.0055,105.667,4.34757,7.63677,0,3.14,0,4000
12.0535,105.667,4.34757,7.6673,0,3.14,0,4000
12.1015,105.667,4.34757,7.69784,0,3.14,0,4000
12.1495,105.667,4.34757,7.72837,0,3.14,0,4000
12.1975,105.667,4.34757,7.7589,0,3.14,0,4000
12.2455,105.667,4.34757,7.78944,0,3.14,0,4000
12.2935,105.667,4.34757,7.81997,0,3.14,0,4000
12.3415,105.667,4.34757,7.8505,0,3.14,0,4000
12.3895,105.667,4.34757,7.88104,0,3.14,0,4000
12.4375,105.667,4.34757,7.91157,0,3.14,0,4000
12.4855,105.667,4.34757,7.9421,0,3.14,0,4000
12.5335,105.667,4.34757,7.97264,0,3.14,0,4000
12.5815,105.667,4.34757,8.00317,0,3.14,0,4000
12.6295,105.667,4.34757,8.0337,0,3.14,0,4000
12.6775,105.667,4.34757,8.06424,0,3.14,0,4000
12.7255,105.667,4.34757,8.09477,0,3.14,0,4000
12.7735,105.667,4.34757,8.1253,0,3.14,0,4000
12.8215,105.667,4.34757,8.15584,0,3.14,0,4000
12.8695,105.667,4.34757,8.18637,0,3.14,0,4000
12.9175,105.667,4.34757,8.2169,0,3.14,0,4000
12.9655,105.667,4.34757,8.24744,0,3.14,0,4000
13.0135,105.667,4.34757,8.27797,0,3.14,0,4000
13.0615,105.667,4.34757,8.3085,0,3.14,0,4000
13.1095,105.667,4.34757,8.33904,0,3.14,0,4000
13.1575,105.667,4.34757,8.36957,0,3.14,0,4000
13.2055,105.667,4.34757,8.4001,0,3.14,0,4000
13.2535,105.667,4.34757,8.43064,0,3.14,0,4000
13.3015,105.667,4.34757,8.46117,0,3.14,0,4000
13.3495,105.667,4.34757,8.4917,0,3.14,0,4000
13.3975,105.667,4.34757,8.52224,0,3.14,0,4000
13.4455,105.667,4.34757,8.55277,0,3.14,0,4000
13.4935,105.667,4.34757,8.5833,0,3.14,0,4000
13.5415,105.667,4.34757,8.61384,0,3.14,0,4000
13.5895,105.667,4.34757,8.64437,0,3.14,0,4000
13.6375,105.667,4.34757,8.6749,0,3.14,0,4000
13.6855,105.667,4.34757,8.70543,0,3.14,0,4000
13.7335,105.667,4.34757,8.73597,0,3.14,0,4000
13.7815,105.667,4.34757,8.7665,0,3.14,0,4000
13.8295,105.667,4.34757,8.79703,0,3.14,0,4000
13.8775,105.667,4.34757,8.82757,0,3.14,0,4000
13.9255,105.667,4.34757,8.8581,0,3.14,0,4000
13.9735,105.667,4.34757,8.88863,0,3.14,0,4000
14.0215,105.667,4.34757,8.91917,0,3.14,0,4000
14.0695,105.667,4.34757,8.9497,0,3.14,0,4000
14.1175,105.667,4.34757,8.98023,0,3.14,0,4000
14.1655,105.667,4.34757,9.01077,0,3.14,0,4000
14.2135,105.667,4.34757,9.0413,0,3.14,0,4000
14.2615,105.667,4.34757,9.07183,0,3.14,0,4000
14.3095,105.667,4.34757,9.10237,0,3.14,0,4000
14.3575,105.667,4.34757,9.1329,0,3.14,0,4000
14.4055,105.667,4.34757,9.16343,0,3.14,0,4000
14.4535,105.667,4.34757,9.19397,0,3.14,0,4000
14.5015,105.667,4.34757,9.2245,0,3.14,0,4000
14.5495,105.667,4.34757,9.25503,0,3.14,0,4000
14.5973,105.667,4.34757,9.28544,0,3.14,0,4000
14.6453,105.667,4.34757,9.31597,0,3.14,0,4000
14.6933,105.667,4.34757,9.34651,0,3.14,0,4000
14.7413,105.667,4.34757,9.37704,0,3.14,0,4000
14.7893,105.667,4.34757,9.40757,0,3.14,0,4000
14.8373,105.667,4.34757,9.43811,0,3.14,0,4000
14.8853,105.667,4.34757,9.46864,0,3.14,0,4000
14.9333,105.667,4.34757,9.49917,0,3.14,0,4000
14.9813,105.667,4.34757,9.52971,0,3.14,0,4000
15.0293,105.667,4.34757,9.56024,0,3.14,0,4000
15.0773,105.667,4.34757,9.59077,0,3.14,0,4000
15.1253,105.667,4.34757,9.62131,0,3.14,0,4000
15.1719,105.667,4.34757,9.65096,0,3.14,0,4000
15.2171,105.667,4.34757,9.67972,0,3.14,0,4000
15.2651,105.667,4.34757,9.71026,0,3.14,0,4000
15.3131,105.667,4.34757,9.74079,0,3.14,0,4000
15.3611,105.667,4.34757,9.77132,0,3.14,0,4000
15.4091,105.667,4.34757,9.80186,0,3.14,0,4000
15.4571,105.667,4.34757,9.83239,0,3.14,0,4000
15.5051,105.667,4.34757,9.86292,0,3.14,0,4000
15.5531,105.667,4.34757,9.89345,0,3.14,0,4000
15.6011,105.667,4.34757,9.92399,0,3.14,0,4000
15.6491,105.667,4.34757,9.95452,0,3.14,0,4000
15.6971,105.667,4.34757,9.98505,0,3.14,0,4000
15.7451,105.667,4.34757,10.0156,0,3.14,0,4000
15.7931,105.667,4.34757,10.0461,0,3.14,0,4000
15.8411,105.667,4.34757,10.0767,0,3.14,0,4000
15.8891,105.667,4.34757,10.1072,0,3.14,0,4000
15.9371,105.667,4.34757,10.1377,0,3.14,0,4000
15.9851,105.667,4.34757,10.1683,0,3.14,0,4000
16.0331,105.667,4.34757,10.1988,0,3.14,0,4000
16.0811,105.667,4.34757,10.2293,0,3.14,0,4000
16.1291,105.667,4.34757,10.2599,0,3.14,0,4000
16.1771,105.667,4.34757,10.2904,0,3.14,0,4000
16.2251,105.667,4.34757,10.3209,0,3.14,0,4000
16.2731,105.667,4.34757,10.3515,0,3.14,0,4000
16.3211,105.667,4.34757,10.382,0,3.14,0,4000
16.3691,105.667,4.34757,10.4125,0,3.14,0,4000
16.4171,105.667,4.34757,10.4431,0,3.14,0,4000
16.4651,105.667,4.34757,10.4736,0,3.14,0,4000
16.5131,105.667,4.34757,10.5041,0,3.14,0,4000
16.5611,105.667,4.34757,10.5347,0,3.14,0,4000
16.6091,105.667,4.34757,10.5652,0,3.14,0,4000
16.6571,105.667,4.34757,10.5957,0,3.14,0,4000
16.7051,105.667,4.34757,10.6263,0,3.14,0,4000
16.7531,105.667,4.34757,10.6568,0,3.14,0,4000
16.8011,105.667,4.34757,10.6873,0,3.14,0,4000
16.8491,105.667,4.34757,10.7179,0,3.14,0,4000
16.8971,105.667,4.34757,10.7484,0,3.14,0,4000
16.9451,105.667,4.34757,10.7789,0,3.14,0,4000
16.9931,105.667,4.34757,10.8095,0,3.14,0,4000
17.0411,105.667,4.34757,10.84,0,3.14,0,4000
17.0891,105.667,4.34757,10.8705,0,3.14,0,4000
17.1371,105.667,4.34757,10.9011,0,3.14,0,4000
17.1851,105.667,4.34757,10.9316,0,3.14,0,4000
17.2331,105.667,4.34757,10.9621,0,3.14,0,4000
17.2811,105.667,4.34757,10.9927,0,3.14,0,4000
17.3291,105.667,4.34757,11.0232,0,3.14,0,4000
17.3771,105.667,4.34757,11.0537,0,3.14,0,4000
17.4251,105.667,4.34757,11.0842,0,3.14,0,4000
17.4731,105.667,4.34757,11.1148,0,3.14,0,4000
17.5211,105.667,4.34757,11.1453,0,3.14,0,4000
17.5691,105.667,4.34757,11.1758,0,3.14,0,4000
17.6171,105.667,4.34757,11.2064,0,3.14,0,4000
17.6651,105.667,4.34757,11.2369,0,3.14,0,4000
17.7131,105.667,4.34757,11.2674,0,3.14,0,4000
17.7611,105.667,4.34757,11.298,0,3.14,0,4000
17.8091,105.667,4.34757,11.3285,0,3.14,0,4000
17.8571,105.667,4.34757,11.359,0,3.14,0,4000
17.9051,105.667,4.34757,11.3896,0,3.14,0,4000
17.9531,105.667,4.34757,11.4201,0,3.14,0,4000
18.0011,105.667,4.34757,11.4506,0,3.14,0,4000
18.0491,105.667,4.34757,11.4812,0,3.14,0,4000
18.0971,105.667,4.34757,11.5117,0,3.14,0,4000
18.1451,105.667,4.34757,11.5422,0,3.14,0,4000
18.1931,105.667,4.34757,11.5728,0,3.14,0,4000
18.2411,105.667,4.34757,11.6033,0,3.14,0,4000
18.2891,105.667,4.34757,11.6338,0,3.14,0,4000
18.3371,105.667,4.34757,11.6644,0,3.14,0,4000
18.3851,105.667,4.34757,11.6949,0,3.14,0,4000
18.4331,105.667,4.34757,11.7254,0,3.14,0,4000
18.4811,105.667,4.34757,11.756,0,3.14,0,4000
18.5291,105.667,4.34757,11.7865,0,3.14,0,4000
18.5771,105.667,4.34757,11.817,0,3.14,0,4000
18.6251,105.667,4.34757,11.8476,0,3.14,0,4000
18.6731,105.667,4.34757,11.8781,0,3.14,0,4000
18.7211,105.667,4.34757,11.9086,0,3.14,0,4000
18.7691,105.667,4.34757,11.9392,0,3.14,0,4000
18.8171,105.667,4.34757,11.9697,0,3.14,0,4000
18.8651,105.667,4.34757,12.0002,0,3.14,0,4000
18.9131,105.667,4.34757,12.0308,0,3.14,0,4000
18.9611,105.667,4.34757,12.0613,0,3.14,0,4000
19.0091,105.667,4.34757,12.0918,0,3.14,0,4000
19.0571,105.667,4.34757,12.1224,0,3.14,0,4000
19.1051,105.667,4.34757,12.1529,0,3.14,0,4000
19.1531,105.667,4.34757,12.1834,0,3.14,0,4000
19.2011,105.667,4.34757,12.214,0,3.14,0,4000
19.2491,105.667,4.34757,12.2445,0,3.14,0,4000
19.2971,105.667,4.34757,12.275,0,3.14,0,4000
19.3451,105.667,4.34757,12.3056,0,3.14,0,4000
19.3931,105.667,4.34757,12.3361,0,3.14,0,4000
19.4411,105.667,4.34757,12.3666,0,3.14,0,4000
19.4891,105.667,4.34757,12.3972,0,3.14,0,4000
19.5371,105.667,4.34757,12.4277,0,3.14,0,4000
19.5851,105.667,4.34757,12.4582,0,3.14,0,4000
19.6331,105.667,4.34757,12.4888,0,3.14,0,4000
19.6811,105.667,4.34757,12.5193,0,3.14,0,4000
19.7291,105.667,4.34757,12.5498,0,3.14,0,4000
19.7771,105.667,4.34757,12.5804,0,3.14,0,4000
19.8251,105.667,4.34757,12.6109,0,3.14,0,4000
19.8731,105.667,4.34757,12.6414,0,3.14,0,4000
19.9211,105.667,4.34757,12.672,0,3.14,0,4000
19.9691,105.667,4.34757,12.7025,0,3.14,0,4000
20.0171,105.667,4.34757,12.733,0,3.14,0,4000
20.0651,105.667,4.34757,12.7636,0,3.14,0,4000
20.1131,105.667,4.34757,12.7941,0,3.14,0,4000
20.1611,105.667,4.34757,12.8246,0,3.14,0,4000
20.2091,105.667,4.34757,12.8552,0,3.14,0,4000
20.2571,105.667,4.34757,12.8857,0,3.14,0,4000
20.3051,105.667,4.34757,12.9162,0,3.14,0,4000
20.3531,105.667,4.34757,12.9468,0,3.14,0,4000
20.4011,105.667,4.34757,12.9773,0,3.14,0,4000
20.4491,105.667,4.34757,13.0078,0,3.14,0,4000
20.4971,105.667,4.34757,13.0384,0,3.14,0,4000
20.5451,105.667,4.34757,13.0689,0,3.14,0,4000
20.5931,105.667,4.34757,13.0994,0,3.14,0,4000
20.6411,105.667,4.34757,13.13,0,3.14,0,4000
20.6891,105.667,4.34757,13.1605,0,3.14,0,4000
20.7371,105.667,4.34757,13.191,0,3.14,0,4000
20.7851,105.667,4.34757,13.2216,0,3.14,0,4000
20.8331,105.667,4.34757,13.2521,0,3.14,0,4000
