sim_time,front_x,Z,T
5.20598,104.9,4.33176,3.31157
5.26598,105.375,4.34157,3.34974
5.32572,105.604,4.34629,3.38773
5.38572,105.621,4.34664,3.4259
5.44087,105.598,4.34616,3.46098
5.48899,105.667,4.34757,3.49159
5.53834,105.667,4.34757,3.52299
5.59149,105.667,4.34757,3.5568
5.6444,105.667,4.34757,3.59045
5.69415,105.667,4.34757,3.6221
5.74675,105.667,4.34757,3.65556
5.79827,105.667,4.34757,3.68833
5.84949,105.667,4.34757,3.72091
5.90339,105.667,4.34757,3.75519
5.95628,105.667,4.34757,3.78884
6.0079,105.667,4.34757,3.82168
6.06371,105.667,4.34757,3.85718
6.1233,105.667,4.34757,3.89509
6.18252,105.667,4.34757,3.93275
6.2398,105.667,4.34757,3.96919
6.2994,105.667,4.34757,4.0071
6.3594,105.667,4.34757,4.04527
6.4194,105.667,4.34757,4.08344
6.4794,105.667,4.34757,4.1216
6.5394,105.667,4.34757,4.15977
6.59799,105.667,4.34757,4.19704
6.65456,105.667,4.34757,4.23302
6.71275,105.667,4.34757,4.27004
6.77275,105.667,4.34757,4.30821
6.83103,105.667,4.34757,4.34528
6.88681,105.667,4.34757,4.38076
6.94585,105.667,4.34757,4.41831
7.00482,105.667,4.34757,4.45583
7.0606,105.667,4.34757,4.49131
7.11735,105.667,4.34757,4.52741
7.17444,105.667,4.34757,4.56372
7.23003,105.667,4.34757,4.59909
7.28666,105.667,4.34757,4.63511
7.3446,105.667,4.34757,4.67196
7.4006,105.667,4.34757,4.70758
7.45674,105.667,4.34757,4.74329
7.51412,105.667,4.34757,4.7798
7.57162,105.667,4.34757,4.81637
7.62902,105.667,4.34757,4.85288
7.68542,105.667,4.34757,4.88876
7.74265,105.667,4.34757,4.92517
7.79836,105.667,4.34757,4.96061
7.85398,105.667,4.34757,4.99598
7.9136,105.667,4.34757,5.03391
7.97304,105.667,4.34757,5.07172
8.03297,105.667,4.34757,5.10984
8.09297,105.667,4.34757,5.14801
8.15297,105.667,4.34757,5.18617
8.21222,105.667,4.34757,5.22386
8.26923,105.667,4.34757,5.26013
8.32769,105.667,4.34757,5.29732
8.38675,105.667,4.34757,5.33488
8.44577,105.667,4.34757,5.37243
8.50423,105.667,4.34757,5.40961
8.56209,105.667,4.34757,5.44642
8.62164,105.667,4.34757,5.4843
8.67947,105.667,4.34757,5.52108
8.73792,105.667,4.34757,5.55826
8.79792,105.667,4.34757,5.59643
8.85792,105.667,4.34757,5.6346
8.91792,105.667,4.34757,5.67276
8.97792,105.667,4.34757,5.71093
9.03792,105.667,4.34757,5.7491
9.09792,105.667,4.34757,5.78726
9.15792,105.667,4.34757,5.82543
9.21792,105.667,4.34757,5.8636
9.27792,105.667,4.34757,5.90176
9.33792,105.667,4.34757,5.93993
9.39792,105.667,4.34757,5.9781
9.45792,105.667,4.34757,6.01626
9.51792,105.667,4.34757,6.05443
9.57792,105.667,4.34757,6.0926
9.63792,105.667,4.34757,6.13076
9.69792,105.667,4.34757,6.16893
9.75792,105.667,4.34757,6.20709
9.81792,105.667,4.34757,6.24526
9.87792,105.667,4.34757,6.28343
9.93792,105.667,4.34757,6.32159
9.99792,105.667,4.34757,6.35976
10.0579,105.667,4.34757,6.39793
10.1179,105.667,4.34757,6.43609
10.1779,105.667,4.34757,6.47426
10.2379,105.667,4.34757,6.51243
10.2979,105.667,4.34757,6.55059
10.3579,105.667,4.34757,6.58876
10.4179,105.667,4.34757,6.62693
10.4779,105.667,4.34757,6.66509
10.5379,105.667,4.34757,6.70326
10.5979,105.667,4.34757,6.74143
10.6579,105.667,4.34757,6.77959
10.7179,105.667,4.34757,6.81776
10.7779,105.667,4.34757,6.85593
10.8379,105.667,4.34757,6.89409
10.8979,105.667,4.34757,6.93226
10.9579,105.667,4.34757,6.97043
11.0179,105.667,4.34757,7.00859
11.0779,105.667,4.34757,7.04676
11.1379,105.667,4.34757,7.08492
11.1979,105.667,4.34757,7.12309
11.2579,105.667,4.34757,7.16126
11.3179,105.667,4.34757,7.19942
11.3779,105.667,4.34757,7.23759
11.4379,105.667,4.34757,7.27576
11.4979,105.667,4.34757,7.31392
11.5579,105.667,4.34757,7.35209
11.6179,105.667,4.34757,7.39026
11.6779,105.667,4.34757,7.42842
11.7379,105.667,4.34757,7.46659
11.7979,105.667,4.34757,7.50476
11.8579,105.667,4.34757,7.54292
11.9179,105.667,4.34757,7.58109
11.9779,105.667,4.34757,7.61926
12.0379,105.667,4.34757,7.65742
12.0979,105.667,4.34757,7.69559
12.1579,105.667,4.34757,7.73376
12.2179,105.667,4.34757,7.77192
12.2779,105.667,4.34757,7.81009
12.3379,105.667,4.34757,7.84825
12.3979,105.667,4.34757,7.88642
12.4579,105.667,4.34757,7.92459
12.5179,105.667,4.34757,7.96275
12.5779,105.667,4.34757,8.00092
12.6379,105.667,4.34757,8.03909
12.6979,105.667,4.34757,8.07725
12.7579,105.667,4.34757,8.11542
12.8179,105.667,4.34757,8.15359
12.8779,105.667,4.34757,8.19175
12.9379,105.667,4.34757,8.22992
12.9979,105.667,4.34757,8.26809
13.0579,105.667,4.34757,8.30625
13.1179,105.667,4.34757,8.34442
13.1779,105.667,4.34757,8.38259
13.2379,105.667,4.34757,8.42075
13.2979,105.667,4.34757,8.45892
13.3579,105.667,4.34757,8.49709
13.4179,105.667,4.34757,8.53525
13.4779,105.667,4.34757,8.57342
13.5379,105.667,4.34757,8.61159
13.5979,105.667,4.34757,8.64975
13.6579,105.667,4.34757,8.68792
13.7179,105.667,4.34757,8.72608
13.7779,105.667,4.34757,8.76425
13.8379,105.667,4.34757,8.80242
13.8979,105.667,4.34757,8.84058
13.9579,105.667,4.34757,8.87875
14.0179,105.667,4.34757,8.91692
14.0779,105.667,4.34757,8.95508
14.1379,105.667,4.34757,8.99325
14.1979,105.667,4.34757,9.03142
14.2577,105.667,4.34757,9.06942
14.3154,105.667,4.34757,9.10618
14.3722,105.667,4.34757,9.14227
14.4279,105.667,4.34757,9.17774
14.4844,105.667,4.34757,9.21367
14.5408,105.667,4.34757,9.24952
14.5975,105.667,4.34757,9.28562
14.6557,105.667,4.34757,9.32261
14.7129,105.667,4.34757,9.359
14.7707,105.667,4.34757,9.39577
14.8288,105.667,4.34757,9.43275
14.8857,105.667,4.34757,9.46893
14.9435,105.667,4.34757,9.50567
15.0003,105.667,4.34757,9.5418
15.0567,105.667,4.34757,9.57772
15.1148,105.667,4.34757,9.61467
15.1723,105.667,4.34757,9.65122
15.2311,105.667,4.34757,9.68866
15.2907,105.667,4.34757,9.72655
15.3494,105.667,4.34757,9.76386
15.4078,105.667,4.34757,9.80101
15.4644,105.667,4.34757,9.83702
15.5203,105.667,4.34757,9.87259
15.5762,105.667,4.34757,9.90816
15.631,105.667,4.34757,9.94304
15.6861,105.667,4.34757,9.97809
15.741,105.667,4.34757,10.013
15.7965,105.667,4.34757,10.0483
15.8539,105.667,4.34757,10.0848
15.9128,105.667,4.34757,10.1222
15.9727,105.667,4.34757,10.1603
16.0327,105.667,4.34757,10.1985
16.0927,105.667,4.34757,10.2367
16.1527,105.667,4.34757,10.2748
16.2127,105.667,4.34757,10.313
16.2727,105.667,4.34757,10.3512
16.3327,105.667,4.34757,10.3893
16.3927,105.667,4.34757,10.4275
16.4527,105.667,4.34757,10.4657
16.5127,105.667,4.34757,10.5038
16.5727,105.667,4.34757,10.542
16.6327,105.667,4.34757,10.5802
16.6927,105.667,4.34757,10.6183
16.7527,105.667,4.34757,10.6565
16.8127,105.667,4.34757,10.6947
16.8727,105.667,4.34757,10.7328
16.9327,105.667,4.34757,10.771
16.9927,105.667,4.34757,10.8092
17.0527,105.667,4.34757,10.8473
17.1127,105.667,4.34757,10.8855
17.1727,105.667,4.34757,10.9237
17.2327,105.667,4.34757,10.9618
17.2927,105.667,4.34757,11
17.3527,105.667,4.34757,11.0382
17.4127,105.667,4.34757,11.0763
17.4727,105.667,4.34757,11.1145
17.5327,105.667,4.34757,11.1527
17.5927,105.667,4.34757,11.1908
17.6527,105.667,4.34757,11.229
17.7127,105.667,4.34757,11.2672
17.7727,105.667,4.34757,11.3053
17.8327,105.667,4.34757,11.3435
17.8927,105.667,4.34757,11.3817
17.9527,105.667,4.34757,11.4198
18.0127,105.667,4.34757,11.458
18.0727,105.667,4.34757,11.4962
18.1327,105.667,4.34757,11.5343
18.1927,105.667,4.34757,11.5725
18.2527,105.667,4.34757,11.6107
18.3127,105.667,4.34757,11.6488
18.3727,105.667,4.34757,11.687
18.4327,105.667,4.34757,11.7252
18.4927,105.667,4.34757,11.7633
18.5527,105.667,4.34757,11.8015
18.6127,105.667,4.34757,11.8397
18.6727,105.667,4.34757,11.8778
18.7327,105.667,4.34757,11.916
18.7927,105.667,4.34757,11.9542
18.8527,105.667,4.34757,11.9923
18.9127,105.667,4.34757,12.0305
18.9727,105.667,4.34757,12.0687
19.0327,105.667,4.34757,12.1068
19.0927,105.667,4.34757,12.145
19.1527,105.667,4.34757,12.1832
19.2127,105.667,4.34757,12.2213
19.2727,105.667,4.34757,12.2595
19.3327,105.667,4.34757,12.2977
19.3927,105.667,4.34757,12.3358
19.4527,105.667,4.34757,12.374
19.5127,105.667,4.34757,12.4122
19.5727,105.667,4.34757,12.4503
19.6327,105.667,4.34757,12.4885
19.6927,105.667,4.34757,12.5267
19.7527,105.667,4.34757,12.5648
19.8127,105.667,4.34757,12.603
19.8727,105.667,4.34757,12.6412
19.9327,105.667,4.34757,12.6793
19.9927,105.667,4.34757,12.7175
20.0527,105.667,4.34757,12.7557
20.1127,105.667,4.34757,12.7938
20.1727,105.667,4.34757,12.832
20.2327,105.667,4.34757,12.8702
20.2927,105.667,4.34757,12.9083
20.3527,105.667,4.34757,12.9465
20.4127,105.667,4.34757,12.9847
20.4727,105.667,4.34757,13.0228
20.5327,105.667,4.34757,13.061
20.5927,105.667,4.34757,13.0992
20.6527,105.667,4.34757,13.1373
20.7127,105.667,4.34757,13.1755
20.7727,105.667,4.34757,13.2137
20.8327,105.667,4.34757,13.2518
20.8927,105.667,4.34757,13.29
20.9527,105.667,4.34757,13.3282
21.0127,105.667,4.34757,13.3663
21.0727,105.667,4.34757,13.4045
21.1327,105.667,4.34757,13.4427
21.1927,105.667,4.34757,13.4808
21.2527,105.667,4.34757,13.519
21.3127,105.667,4.34757,13.5572
21.3727,105.667,4.34757,13.5953
21.4327,105.667,4.34757,13.6335
21.4927,105.667,4.34757,13.6717
21.5527,105.667,4.34757,13.7098
21.6127,105.667,4.34757,13.748
21.6727,105.667,4.34757,13.7862
21.7327,105.667,4.34757,13.8243
21.7927,105.667,4.34757,13.8625
21.8527,105.667,4.34757,13.9007
21.9127,105.667,4.34757,13.9388
21.9727,105.667,4.34757,13.977
22.0327,105.667,4.34757,14.0152
22.0927,105.667,4.34757,14.0533
22.1527,105.667,4.34757,14.0915
22.2127,105.667,4.34757,14.1297
22.2727,105.667,4.34757,14.1678
22.3327,105.667,4.34757,14.206
22.3927,105.667,4.34757,14.2442
22.4527,105.667,4.34757,14.2823
22.5127,105.667,4.34757,14.3205
22.5727,105.667,4.34757,14.3587
22.6327,105.667,4.34757,14.3968
22.6927,105.667,4.34757,14.435
22.7527,105.667,4.34757,14.4732
22.8127,105.667,4.34757,14.5113
22.8727,105.667,4.34757,14.5495
22.9327,105.667,4.34757,14.5877
22.9927,105.667,4.34757,14.6258
23.0527,105.667,4.34757,14.664
23.1127,105.667,4.34757,14.7022
23.1727,105.667,4.34757,14.7403
23.2327,105.667,4.34757,14.7785
23.2927,105.667,4.34757,14.8167
23.3527,105.667,4.34757,14.8548
23.4127,105.667,4.34757,14.893
23.4727,105.667,4.34757,14.9312
23.5327,105.667,4.34757,14.9693
23.5927,105.667,4.34757,15.0075
23.6527,105.667,4.34757,15.0457
23.7127,105.667,4.34757,15.0838
23.7727,105.667,4.34757,15.122
23.8327,105.667,4.34757,15.1602
23.8927,105.667,4.34757,15.1983
23.9527,105.667,4.34757,15.2365
24.0127,105.667,4.34757,15.2747
24.0727,105.667,4.34757,15.3128
24.1327,105.667,4.34757,15.351
24.1927,105.667,4.34757,15.3892
24.2527,105.667,4.34757,15.4273
24.3127,105.667,4.34757,15.4655
24.3727,105.667,4.34757,15.5037
24.4327,105.667,4.34757,15.5418
24.4927,105.667,4.34757,15.58
24.5527,105.667,4.34757,15.6182
24.6127,105.667,4.34757,15.6563
24.6727,105.667,4.34757,15.6945
24.7327,105.667,4.34757,15.7327
24.7927,105.667,4.34757,15.7708
24.8527,105.667,4.34757,15.809
24.9127,105.667,4.34757,15.8472
24.9727,105.667,4.34757,15.8853
25.0327,105.667,4.34757,15.9235
25.0927,105.667,4.34757,15.9617
25.1527,105.667,4.34757,15.9998
25.2127,105.667,4.34757,16.038
25.2727,105.667,4.34757,16.0762
25.3327,105.667,4.34757,16.1143
25.3927,105.667,4.34757,16.1525
25.4527,105.667,4.34757,16.1907
25.5127,105.667,4.34757,16.2288
25.5727,105.667,4.34757,16.267
25.6327,105.667,4.34757,16.3052
25.6927,105.667,4.34757,16.3433
25.7527,105.667,4.34757,16.3815
25.8127,105.667,4.34757,16.4197
25.8727,105.667,4.34757,16.4578
25.9327,105.667,4.34757,16.496
25.9927,105.667,4.34757,16.5342
26.0527,105.667,4.34757,16.5723
26.1127,105.667,4.34757,16.6105
26.1727,105.667,4.34757,16.6487
26.2327,105.667,4.34757,16.6868
26.2927,105.667,4.34757,16.725
26.3527,105.667,4.34757,16.7632
26.4127,105.667,4.34757,16.8013
26.4727,105.667,4.34757,16.8395
26.5327,105.667,4.34757,16.8777
26.5927,105.667,4.34757,16.9158
26.6527,105.667,4.34757,16.954
26.7127,105.667,4.34757,16.9922
26.7727,105.667,4.34757,17.0303
26.8327,105.667,4.34757,17.0685
26.8927,105.667,4.34757,17.1067
26.9527,105.667,4.34757,17.1448
27.0127,105.667,4.34757,17.183
27.0727,105.667,4.34757,17.2212
27.1327,105.667,4.34757,17.2593
27.1927,105.667,4.34757,17.2975
27.2527,105.667,4.34757,17.3357
27.3127,105.667,4.34757,17.3738
27.3727,105.667,4.34757,17.412
27.4327,105.667,4.34757,17.4502
27.4927,105.667,4.34757,17.4883
27.5527,105.667,4.34757,17.5265
27.6127,105.667,4.34757,17.5647
27.6727,105.667,4.34757,17.6028
27.7327,105.667,4.34757,17.641
27.7927,105.667,4.34757,17.6792
27.8527,105.667,4.34757,17.7173
27.9127,105.667,4.34757,17.7555
27.9727,105.667,4.34757,17.7937
28.0327,105.667,4.34757,17.8318
28.0927,105.667,4.34757,17.87
28.1527,105.667,4.34757,17.9082
28.2127,105.667,4.34757,17.9463
28.2727,105.667,4.34757,17.9845
28.3327,105.667,4.34757,18.0227
28.3927,105.667,4.34757,18.0608
28.4527,105.667,4.34757,18.099
28.5127,105.667,4.34757,18.1371
28.5727,105.667,4.34757,18.1753
28.6327,105.667,4.34757,18.2135
28.6927,105.667,4.34757,18.2516
28.7527,105.667,4.34757,18.2898
28.8127,105.667,4.34757,18.328
28.8727,105.667,4.34757,18.3661
28.9327,105.667,4.34757,18.4043
28.9927,105.667,4.34757,18.4425
29.0527,105.667,4.34757,18.4806
29.1127,105.667,4.34757,18.5188
29.1727,105.667,4.34757,18.557
29.2327,105.667,4.34757,18.5951
29.2927,105.667,4.34757,18.6333
29.3527,105.667,4.34757,18.6715
29.4127,105.667,4.34757,18.7097
29.4727,105.667,4.34757,18.7478
29.5327,105.667,4.34757,18.786
29.5927,105.667,4.34757,18.8241
29.6527,105.667,4.34757,18.8623
29.7127,105.667,4.34757,18.9005
29.7727,105.667,4.34757,18.9386
29.8327,105.667,4.34757,18.9768
29.8927,105.667,4.34757,19.015
29.9527,105.667,4.34757,19.0531
30.0127,105.667,4.34757,19.0913
30.0727,105.667,4.34757,19.1295
30.1327,105.667,4.34757,19.1676
30.1927,105.667,4.34757,19.2058
30.2527,105.667,4.34757,19.244
30.3127,105.667,4.34757,19.2821
30.3727,105.667,4.34757,19.3203
30.4327,105.667,4.34757,19.3585
30.4927,105.667,4.34757,19.3966
30.5527,105.667,4.34757,19.4348
30.6127,105.667,4.34757,19.473
30.6727,105.667,4.34757,19.5111
30.7327,105.667,4.34757,19.5493
30.7927,105.667,4.34757,19.5875
30.8527,105.667,4.34757,19.6256
30.9127,105.667,4.34757,19.6638
30.9727,105.667,4.34757,19.702
31.0327,105.667,4.34757,19.7401
31.0927,105.667,4.34757,19.7783
31.1527,105.667,4.34757,19.8165
31.2127,105.667,4.34757,19.8546
31.2727,105.667,4.34757,19.8928
31.3327,105.667,4.34757,19.931
31.3927,105.667,4.34757,19.9691
31.4527,105.667,4.34757,20.0073
31.5127,105.667,4.34757,20.0455
31.5727,105.667,4.34757,20.0836
31.6327,105.667,4.34757,20.1218
31.6927,105.667,4.34757,20.16
31.7527,105.667,4.34757,20.1981
31.8127,105.667,4.34757,20.2363
31.8727,105.667,4.34757,20.2745
31.9327,105.667,4.34757,20.3126
31.9927,105.667,4.34757,20.3508
32.0527,105.667,4.34757,20.389
32.1127,105.667,4.34757,20.4271
32.1727,105.667,4.34757,20.4653
32.2327,105.667,4.34757,20.5035
32.2927,105.667,4.34757,20.5416
32.3527,105.667,4.34757,20.5798
32.4127,105.667,4.34757,20.618
32.4727,105.667,4.34757,20.6561
32.5327,105.667,4.34757,20.6943
32.5927,105.667,4.34757,20.7325
32.6527,105.667,4.34757,20.7706
32.7127,105.667,4.34757,20.8088
32.7727,105.667,4.34757,20.847
32.8327,105.667,4.34757,20.8851
32.8927,105.667,4.34757,20.9233
32.9527,105.667,4.34757,20.9615
33.0127,105.667,4.34757,20.9996
33.0727,105.667,4.34757,21.0378
33.1327,105.667,4.34757,21.076
33.1927,105.667,4.34757,21.1141
33.2527,105.667,4.34757,21.1523
33.3127,105.667,4.34757,21.1905
33.3727,105.667,4.34757,21.2286
33.4327,105.667,4.34757,21.2668
33.4927,105.667,4.34757,21.305
33.5527,105.667,4.34757,21.3431
33.6127,105.667,4.34757,21.3813
33.6727,105.667,4.34757,21.4195
33.7327,105.667,4.34757,21.4576
33.7927,105.667,4.34757,21.4958
33.8527,105.667,4.34757,21.534
33.9127,105.667,4.34757,21.5721
33.9727,105.667,4.34757,21.6103
34.0327,105.667,4.34757,21.6485
34.0927,105.667,4.34757,21.6866
34.1527,105.667,4.34757,21.7248
34.2127,105.667,4.34757,21.763
34.2727,105.667,4.34757,21.8011
34.3327,105.667,4.34757,21.8393
34.3927,105.667,4.34757,21.8775
34.4527,105.667,4.34757,21.9156
34.5127,105.667,4.34757,21.9538
34.5727,105.667,4.34757,21.992
34.6327,105.667,4.34757,22.0301
34.6927,105.667,4.34757,22.0683
34.7527,105.667,4.34757,22.1065
34.8127,105.667,4.34757,22.1446
34.8727,105.667,4.34757,22.1828
34.9327,105.667,4.34757,22.221
34.9927,105.667,4.34757,22.2591
35.0527,105.667,4.34757,22.2973
35.1127,105.667,4.34757,22.3355
35.1727,105.667,4.34757,22.3736
35.2327,105.667,4.34757,22.4118
35.2927,105.667,4.34757,22.45
35.3527,105.667,4.34757,22.4881
35.4127,105.667,4.34757,22.5263
35.4727,105.667,4.34757,22.5645
35.5327,105.667,4.34757,22.6026
35.5927,105.667,4.34757,22.6408
35.6527,105.667,4.34757,22.679
35.7127,105.667,4.34757,22.7171
35.7727,105.667,4.34757,22.7553
35.8327,105.667,4.34757,22.7935
35.8927,105.667,4.34757,22.8316
35.9527,105.667,4.34757,22.8698
36.0127,105.667,4.34757,22.908
36.0727,105.667,4.34757,22.9461
36.1327,105.667,4.34757,22.9843
36.1927,105.667,4.34757,23.0225
36.2527,105.667,4.34757,23.0606
36.3127,105.667,4.34757,23.0988
36.3727,105.667,4.34757,23.137
36.4327,105.667,4.34757,23.1751
36.4927,105.667,4.34757,23.2133
36.5527,105.667,4.34757,23.2515
36.6127,105.667,4.34757,23.2896
36.6727,105.667,4.34757,23.3278
36.7327,105.667,4.34757,23.366
36.7927,105.667,4.34757,23.4041
36.8527,105.667,4.34757,23.4423
36.9127,105.667,4.34757,23.4805
36.9727,105.667,4.34757,23.5186
37.0327,105.667,4.34757,23.5568
37.0927,105.667,4.34757,23.595
37.1527,105.667,4.34757,23.6331
37.2127,105.667,4.34757,23.6713
37.2727,105.667,4.34757,23.7095
37.3327,105.667,4.34757,23.7476
37.3927,105.667,4.34757,23.7858
37.4527,105.667,4.34757,23.824
37.5127,105.667,4.34757,23.8621
37.5727,105.667,4.34757,23.9003
37.6327,105.667,4.34757,23.9385
37.6927,105.667,4.34757,23.9766
37.7527,105.667,4.34757,24.0148
37.8127,105.667,4.34757,24.053
37.8727,105.667,4.34757,24.0911
37.9327,105.667,4.34757,24.1293
37.9927,105.667,4.34757,24.1675
38.0527,105.667,4.34757,24.2056
38.1127,105.667,4.34757,24.2438
38.1727,105.667,4.34757,24.282
38.2327,105.667,4.34757,24.3201
38.2927,105.667,4.34757,24.3583
38.3527,105.667,4.34757,24.3965
38.4127,105.667,4.34757,24.4346
38.4727,105.667,4.34757,24.4728
38.5327,105.667,4.34757,24.511
38.5927,105.667,4.34757,24.5491
38.6527,105.667,4.34757,24.5873
38.7127,105.667,4.34757,24.6255
38.7727,105.667,4.34757,24.6636
38.8327,105.667,4.34757,24.7018
38.8927,105.667,4.34757,24.74
38.9527,105.667,4.34757,24.7781
39.0127,105.667,4.34757,24.8163
39.0727,105.667,4.34757,24.8545
39.1327,105.667,4.34757,24.8926
39.1927,105.667,4.34757,24.9308
39.2527,105.667,4.34757,24.969
39.3127,105.667,4.34757,25.0071
39.3727,105.667,4.34757,25.0453
39.4327,105.667,4.34757,25.0835
39.4927,105.667,4.34757,25.1216
39.5527,105.667,4.34757,25.1598
39.6127,105.667,4.34757,25.198
39.6727,105.667,4.34757,25.2361
39.7327,105.667,4.34757,25.2743
39.7927,105.667,4.34757,25.3125
39.8527,105.667,4.34757,25.3506
39.9127,105.667,4.34757,25.3888
39.9727,105.667,4.34757,25.427
40.0327,105.667,4.34757,25.4651
40.0927,105.667,4.34757,25.5033
40.1527,105.667,4.34757,25.5415
40.2127,105.667,4.34757,25.5796
40.2727,105.667,4.34757,25.6178
40.3327,105.667,4.34757,25.656
40.3927,105.667,4.34757,25.6941
40.4527,105.667,4.34757,25.7323
40.5127,105.667,4.34757,25.7705
40.5727,105.667,4.34757,25.8086
40.6327,105.667,4.34757,25.8468
40.6927,105.667,4.34757,25.885
40.7527,105.667,4.34757,25.9231
40.8127,105.667,4.34757,25.9613
40.8727,105.667,4.34757,25.9995
40.9327,105.667,4.34757,26.0376
40.9927,105.667,4.34757,26.0758
41.0527,105.667,4.34757,26.114
41.1127,105.667,4.34757,26.1521
41.1727,105.667,4.34757,26.1903
41.2327,105.667,4.34757,26.2285
41.2927,105.667,4.34757,26.2666
41.3527,105.667,4.34757,26.3048
41.4127,105.667,4.34757,26.343
41.4727,105.667,4.34757,26.3811
41.5327,105.667,4.34757,26.4193
41.5927,105.667,4.34757,26.4575
41.6527,105.667,4.34757,26.4956
41.7127,105.667,4.34757,26.5338
41.7727,105.667,4.34757,26.572
41.8327,105.667,4.34757,26.6101
41.8927,105.667,4.34757,26.6483
41.9527,105.667,4.34757,26.6865
42.0127,105.667,4.34757,26.7246
42.0727,105.667,4.34757,26.7628
42.1327,105.667,4.34757,26.8009
42.1927,105.667,4.34757,26.8391
42.2527,105.667,4.34757,26.8773
42.3127,105.667,4.34757,26.9154
42.3727,105.667,4.34757,26.9536
42.4327,105.667,4.34757,26.9918
42.4927,105.667,4.34757,27.0299
42.5527,105.667,4.34757,27.0681
42.6127,105.667,4.34757,27.1063
42.6727,105.667,4.34757,27.1444
42.7327,105.667,4.34757,27.1826
42.7927,105.667,4.34757,27.2208
42.8527,105.667,4.34757,27.2589
42.9127,105.667,4.34757,27.2971
42.9727,105.667,4.34757,27.3353
43.0327,105.667,4.34757,27.3734
43.0927,105.667,4.34757,27.4116
43.1527,105.667,4.34757,27.4498
43.2127,105.667,4.34757,27.4879
43.2727,105.667,4.34757,27.5261
43.3327,105.667,4.34757,27.5643
43.3927,105.667,4.34757,27.6024
43.4527,105.667,4.34757,27.6406
43.5127,105.667,4.34757,27.6788
43.5727,105.667,4.34757,27.7169
43.6327,105.667,4.34757,27.7551
43.6927,105.667,4.34757,27.7933
43.7527,105.667,4.34757,27.8314
